epoch,auc,ap,val_auc,val_ap
0,0.9732532279082411,0.0034813398817926285,0.9989013901860521,0.9770568532806055
1,0.9673826413604174,0.007210125378478216,0.9991166596298378,0.9931097204834259
2,0.9622667247317311,0.010204054002610397,0.999254429037034,0.9944188998899949
3,0.9636228956411113,0.008945109772391274,0.9992448766635463,0.9948739992166841
4,0.9640545341855546,0.01142682234353893,0.999099621034701,0.9950921098678971
5,0.971523765369874,0.013450250884183192,0.9990226339827238,0.9935703274145151
6,0.9821611123694565,0.01477082081105244,0.9991307004993277,0.9954824773293474
7,0.9789473423864341,0.019195992443881607,0.9990293473560847,0.9951303150572978
8,0.9818917902967406,0.021873376606388894,0.9991739001308827,0.9954328882507011
9,0.9691416367636755,0.02015907211194126,0.9989814796382344,0.9943335466313941
10,0.9698045695808547,0.02212686756502594,0.9990943078497005,0.9947076249423208
