epoch,auc,ap,val_auc,val_ap
0,0.9745558707955716,0.001809000597360669,0.997711254044843,0.9403190856595698
1,0.9717840076826874,0.027577963124478137,0.999073890478631,0.9932808953338973
2,0.9766859131093965,0.031150153708093365,0.9990115700448351,0.9937995139561185
3,0.973551515360854,0.0370980454005554,0.999031450265877,0.9940074183616479
4,0.9752026019161749,0.02823416837117085,0.9990016499179336,0.9939638347351657
5,0.973337351253198,0.059236624540721095,0.9990664690792348,0.9932025282000959
6,0.9760459035332764,0.0307413687823868,0.9990688696008502,0.9932196911970308
7,0.9632681355498692,0.026376878852193544,0.9987383160999174,0.9908231740120588
8,0.9540992505528345,0.015091434031759941,0.9987459888225786,0.9913009061133369
9,0.9495195993616474,0.017498956259600514,0.9986978195262409,0.9903513602219344
10,0.947542259377945,0.01035104485446053,0.9981939356890289,0.9868107217425609
