epoch,auc,ap,val_auc,val_ap
0,0.9450705516891121,0.0013246710972296422,0.9978247552071285,0.9509338910040922
1,0.9164926600040649,0.0019807336602053072,0.9973770107443489,0.9735851650321229
2,0.9166950235765423,0.0008309316685313609,0.9971758950225426,0.9741711094311729
3,0.9130714506105642,0.0009447515751434482,0.9973771100848343,0.9792477528726861
4,0.9114964764037028,0.0016347633802196657,0.9975550063230669,0.9806527241878622
5,0.928697733166059,0.0016937101971825023,0.9976429539939949,0.9815603829614457
6,0.9445235150711593,0.002797540716775684,0.998054950454961,0.9857472129924297
7,0.9524634340728911,0.003959222042793394,0.9979704296786119,0.9855871241347074
8,0.9689693766937773,0.009751382417257039,0.9984581039211491,0.9898673622060817
9,0.9644528172231343,0.003933745757975011,0.9986768255536305,0.9920930391271693
10,0.9711365025756065,0.012627484425248338,0.9984914029084316,0.9924659927975257
