epoch,auc,ap,val_auc,val_ap
1,0.37235729489538044,0.0002867973270723893,0.9895404742700825,0.9616989854107858
2,0.34853773650993275,0.00017779180118824596,0.9941460584048096,0.9817265187766437
3,0.3822251417013182,0.0002210707963566599,0.9951812881315064,0.9831536954312574
4,0.4741094839466755,0.0002059680890730787,0.9962881337900702,0.9870101880615467
5,0.4820836711603029,0.0004393523721359288,0.9972276823884161,0.9922927896969498
6,0.506522100305848,6.534545204823179e-05,0.9977965924167563,0.9936079353322984
7,0.4648515794702643,0.0004206494057044373,0.9979187934349933,0.9949904884414127
8,0.6358382177712566,0.0015361023091971207,0.9980527030801908,0.9950325769564088
9,0.5427693010442443,0.0012734852049134221,0.9983907096548958,0.9958573375762896
10,0.6966414447330589,0.00012605866371241897,0.998604016472071,0.9959080185518403
11,0.7224861253386955,0.00011415134476276545,0.9987416825691705,0.9966855709431997
12,0.7292352101840202,0.00026172831431397537,0.998832441853737,0.9970115572161038
13,0.8051697640186795,0.00047633189106894647,0.9989319535157216,0.9971450739977398
14,0.6899008989605453,0.0007082470978065624,0.9986832827175974,0.9973163529880263
15,0.7429058417170098,0.00013878591571366656,0.9988685712653709,0.9973312831373614
16,0.5847162044116762,9.451916250793611e-05,0.9990316998651458,0.9977824080161871
17,0.9253744984804076,0.006829412548292033,0.999104677002433,0.997998556731181
18,0.9647890993724361,0.0037957279868023374,0.9992731240034018,0.9981565586590301
19,0.611792463019935,0.00023749780073988372,0.9991745256762306,0.998071262425572
20,0.9517926683864489,0.001838480910780457,0.9992671821934366,0.9980783330867457
21,0.5587961523407664,0.00011367723803225186,0.9992272979124405,0.9979891220764454
22,0.7643037761170308,0.0004842049681522536,0.9992112987071747,0.9981779086586645
23,0.8351679145850844,0.0002220998350003611,0.999216047953901,0.998048524041439
24,0.7890737615229562,0.0008795637716092025,0.9992752845300275,0.9982965315378881
25,0.9098915563289831,0.001399509032198094,0.9994939877791114,0.9986789611697883
26,0.7512721342635195,0.000431538775281764,0.9991109414531079,0.998270294215884
27,0.8392637564447222,0.0010944985528959263,0.9994064666130262,0.9983453358810284
28,0.9252457786966664,0.006328288645676737,0.9992202953792582,0.9983366871903482
29,0.8744612880716381,0.0024990526004666966,0.9993073091423527,0.9984454657750786
30,0.9099952011577299,0.0025830957348150644,0.9993711518145908,0.9985061577420244
31,0.9023523621266517,0.001980979140393021,0.9992679435336825,0.9984693339217244
32,0.9173126647858196,0.0023454368534516212,0.999267101466215,0.9983814669049416
