epoch,auc,ap,val_auc,val_ap
1,0.566359314902354,7.782642507265036e-05,0.9835717340714663,0.9112251071575427
2,0.34515051473852476,0.00023583225187368662,0.9926213569412676,0.9738303792089377
3,0.3773062795077222,0.00031932086528370244,0.9947564703264089,0.9748708376445099
4,0.290881432951566,0.00016519595517651393,0.9948769471216441,0.9745213617526551
5,0.25560873636086073,3.636251546658214e-05,0.9949515382611164,0.9785821883510275
6,0.4022318503828084,4.254488941815094e-05,0.9948961668606313,0.9699030263645727
7,0.42736600824913845,4.532857380665019e-05,0.996250966070115,0.984807572455669
8,0.4900138309964869,0.0001471203046121535,0.9968157742019436,0.9891969244717649
9,0.4224319122361505,0.0010178383114346971,0.9969804515160249,0.9902976463142935
10,0.3784976417404432,0.00011851210429181986,0.9970294258478051,0.9921328908569588
11,0.38674339732155405,0.0005961070426198304,0.9973058895639936,0.992890352044565
12,0.43332224404601355,4.637045641576069e-05,0.9972953669402456,0.9905690260114042
13,0.5744489317164349,0.0008966882398297886,0.9977718065840168,0.9933058625457761
14,0.5587530644662575,0.00010830850502924606,0.9980461577802395,0.9945282361514169
15,0.44441491105410447,0.00018372294514703327,0.9977554116995473,0.9948699721450553
16,0.5882029315240701,0.00030513244043266447,0.9984152647462315,0.9962079622333111
17,0.6685690844440496,0.0009721277042403571,0.9982284040849568,0.9956686967414742
18,0.5523355374576604,0.00012079298886855273,0.9984046416090917,0.9964765278714824
19,0.6159831867942055,7.1033799256013e-05,0.998388642960809,0.9958421536812229
20,0.653819682853823,0.00010507382119369613,0.9984788447757705,0.9963475320292401
21,0.5841355569186124,6.329904611834485e-05,0.9982357587612841,0.9950107211345015
22,0.5419869835714733,5.7683827367809053e-05,0.9982617971110683,0.9961670299145484
23,0.6667298624261262,0.0003584117767032921,0.9986279487145655,0.9970599596975255
24,0.6964508990355794,9.481983154464005e-05,0.9984419496299108,0.996404434615057
25,0.6335939013194796,0.0006101213494553083,0.998782859472959,0.9968153994886567
26,0.7474012702533661,0.0011444922665869816,0.9988643891396809,0.997074317837692
27,0.7103136273916986,0.00020568696259206442,0.9986651083508945,0.9967301392376677
28,0.7278484865131074,0.00034168747635372597,0.9986537107652442,0.9970342624775016
29,0.7145727803981503,0.000312862817072697,0.9986680912619625,0.9971119229236262
30,0.6966680124888565,0.00014948692691097652,0.9987222637985191,0.996943643770678
31,0.6990200738484617,0.0002726818125765605,0.9988513209811976,0.9972791419437235
32,0.6911167324072809,0.00013921021345272155,0.9987617698229865,0.9972142075666004
