epoch,updates,auc,ap,val_auc,val_ap
0,0,0.8277312080788817,0.0074614773801731284,0.9223841480145497,0.8622459849184823
1,1000,0.9905784412871838,0.1085203729847071,0.9999943655611344,0.9999944056904999
1,2000,0.9949451718709806,0.1613039052510905,0.9999919729200271,0.9999920213248098
1,2209,0.9953492595282115,0.18126187313603712,0.9999907467058465,0.999990445840277
2,3000,0.9959296065418862,0.22096872752611085,0.999981424810855,0.9999707456506054
2,4000,0.9957178801917702,0.22249043892684067,0.999941911159647,0.9999136571877462
2,4418,0.9957633781729756,0.22808038026882918,0.9999334137507759,0.9998991864371937
3,5000,0.9956210549767649,0.21594837936074746,0.9999050953973174,0.999836999028411
3,6000,0.9952879415919687,0.16867793116584526,0.9998755928458933,0.9997712388190497
3,6627,0.9956410484671777,0.18920344321850263,0.9999097328189855,0.9998566435875312
4,7000,0.9954430754469569,0.1719708368064731,0.9998731259805181,0.9997711734494203
4,8000,0.9947812236381921,0.14131571553736536,0.9998579867194326,0.9997470478792818
4,8836,0.9950766744918843,0.14398806397145927,0.9998488667237073,0.999782177097075
5,9000,0.995010917138669,0.1431107775307638,0.9997627715958408,0.9995929716624296
5,10000,0.9949223342531789,0.13352508760302967,0.9997560931944608,0.9996579063262072
5,11000,0.9951726899765707,0.1403772478217827,0.9997725084986935,0.999643205613831
5,11045,0.994871011047888,0.13010593445050406,0.9997616829023521,0.9996561609824253
6,12000,0.9954625613452294,0.14089754450501774,0.999766105858046,0.9996134816015306
6,13000,0.9949267938126968,0.1279253963692149,0.9996121445345599,0.9994944982104921
6,13254,0.9949437175792138,0.1265543501469783,0.9996900587669515,0.999554130543717
7,14000,0.9950907621880305,0.1346359025368161,0.9997751853513159,0.999723339608353
7,15000,0.9953697042116378,0.1377465009982392,0.999691289453604,0.9995946753655781
7,15463,0.9952434587950437,0.13612408390397449,0.9996868628824014,0.9995552401368644
8,16000,0.9950882886834741,0.14335698054429621,0.9997399037156554,0.9996894695631905
8,17000,0.993879462030001,0.13979493852860778,0.9995720000208611,0.9994737093387241
8,17672,0.9944903854273616,0.1310860304663186,0.9994910381585438,0.9992523798079515
9,18000,0.994341967096959,0.13445056832626318,0.999667903704959,0.999544355160627
9,19000,0.9955470754365794,0.13959435429471864,0.9996338743989618,0.9995451649477125
9,19881,0.9949846270886117,0.1319410935373102,0.9992706142512455,0.9990707961135847
10,20000,0.9949696893770561,0.12809714627990723,0.9992337996336186,0.9990288635553773
10,21000,0.9952658814764135,0.1312517446604985,0.9991641999892082,0.9988693635396686
10,22000,0.9953476199250283,0.13493063033387834,0.9993784903360321,0.9992599056255725
10,22090,0.9953559549102518,0.1370166945051896,0.9991242175854139,0.9988860947693368
