epoch,updates,te_mmr,te_hits@1,te_hits@5,te_hits@10,va_mmr,va_hits@1,va_hits@5va_hits@10
0,0,0.06564707309007645,0.03389250114560127,0.10224808752536774,0.1323176920413971,0.06002018600702286,0.028672080487012863,0.0959487184882164,0.12887758016586304
1,66,0.048471637070178986,0.013865115121006966,0.06384799629449844,0.11548556387424469,0.046861208975315094,0.01232997328042984,0.06106272339820862,0.11008904874324799
2,133,0.10693147778511047,0.04638822376728058,0.15422800183296204,0.22931644320487976,0.10383347421884537,0.04339955002069473,0.14815539121627808,0.22531558573246002
3,199,0.19451001286506653,0.1276959925889969,0.252139687538147,0.3308798372745514,0.1904512494802475,0.1234954446554184,0.24772481620311737,0.32777178287506104
4,266,0.23311714828014374,0.15942029654979706,0.30297842621803284,0.38691088557243347,0.2287098467350006,0.15353752672672272,0.29939326643943787,0.3847734332084656
5,332,0.2521737217903137,0.1759100705385208,0.32391875982284546,0.410704106092453,0.24804162979125977,0.171298548579216,0.3217046558856964,0.4085037410259247
6,399,0.262106329202652,0.1859523057937622,0.33339038491249084,0.42314276099205017,0.2583328187465668,0.1815735399723053,0.33095213770866394,0.4170173108577728
7,465,0.26634925603866577,0.18817757070064545,0.3379550278186798,0.42827799916267395,0.26210835576057434,0.18441137671470642,0.3349153399467468,0.4245522916316986
8,532,0.27051985263824463,0.1932557374238968,0.3441743552684784,0.43192970752716064,0.2639152407646179,0.18543888628482819,0.33701926469802856,0.42690086364746094
9,598,0.2710403501987457,0.19297043979167938,0.3469131588935852,0.4322720468044281,0.2656875252723694,0.18710245192050934,0.3393189013004303,0.42968976497650146
10,665,0.2737821340560913,0.19565217196941376,0.3499943017959595,0.4349537789821625,0.26743271946907043,0.18896172940731049,0.34098246693611145,0.43032583594322205
11,731,0.2742728590965271,0.19525276124477386,0.3493666648864746,0.4383772611618042,0.2680526375770569,0.18905958533287048,0.3425481915473938,0.4316958487033844
12,798,0.2759953439235687,0.19730685651302338,0.3516489863395691,0.43911901116371155,0.26898083090782166,0.18979351222515106,0.3434288799762726,0.43702903389930725
13,864,0.2756057679653168,0.1959945261478424,0.3534177839756012,0.44168663024902344,0.27022793889045715,0.19042958319187164,0.3455817401409149,0.43717584013938904
14,931,0.27678120136260986,0.19645099341869354,0.35581421852111816,0.4401460587978363,0.27011096477508545,0.18935315310955048,0.3460220992565155,0.4388883411884308
15,997,0.2752149999141693,0.19496747851371765,0.35404542088508606,0.4431130886077881,0.2696531414985657,0.1885703057050705,0.34729424118995667,0.438545823097229
16,1000,0.275601863861084,0.19468218088150024,0.3561565577983856,0.443569540977478,0.26991426944732666,0.1885213702917099,0.3485663831233978,0.43962225317955017
16,1000,0.275601863861084,0.19468218088150024,0.3561565577983856,0.443569540977478,0.26991426944732666,0.1885213702917099,0.3485663831233978,0.43962225317955017
16,1000,0.275601863861084,0.19468218088150024,0.3561565577983856,0.443569540977478,0.26991426944732666,0.1885213702917099,0.3485663831233978,0.43962225317955017
16,1000,0.275601863861084,0.19468218088150024,0.3561565577983856,0.443569540977478,0.26991426944732666,0.1885213702917099,0.3485663831233978,0.43962225317955017
16,1064,0.27835482358932495,0.19873331487178802,0.3573547899723053,0.44522422552108765,0.27076786756515503,0.18969565629959106,0.34719640016555786,0.44079655408859253
17,1130,0.27635058760643005,0.19479630887508392,0.35552892088890076,0.4463653862476349,0.27031272649765015,0.1885703057050705,0.3486153185367584,0.4411390423774719
18,1197,0.2767055034637451,0.19536688923835754,0.356670081615448,0.4511012136936188,0.27055448293685913,0.1884235143661499,0.3493003249168396,0.4413836896419525
19,1263,0.2769009470939636,0.1950245350599289,0.3570694923400879,0.44608011841773987,0.2709170877933502,0.18920637667179108,0.34788137674331665,0.4422154724597931
20,1330,0.2751513719558716,0.1927422136068344,0.3562706708908081,0.44836243987083435,0.2689755856990814,0.18631958961486816,0.3497406542301178,0.44094333052635193
