epoch,updates,te_mmr,te_hits@1,te_hits@5,te_hits@10,va_mmr,va_hits@1,va_hits@5va_hits@10
0,0,0.0012744038831442595,0.0,5.7058085076278076e-05,0.00017117425159085542,0.0012948281364515424,0.0,9.785692964214832e-05,0.00019571385928429663
1,66,0.0035286657512187958,0.0,0.0009699874208308756,0.002681730082258582,0.003384164534509182,0.0,0.0007339269504882395,0.0022017809096723795
2,133,0.048073235899209976,0.018087413161993027,0.06715736538171768,0.10818213224411011,0.04652119800448418,0.016391035169363022,0.06747235357761383,0.10553869605064392
3,199,0.10273867845535278,0.054946936666965485,0.14350108802318573,0.1999315321445465,0.10241737216711044,0.0547998808324337,0.1405714750289917,0.19590957462787628
4,266,0.15497829020023346,0.09996576607227325,0.19759215414524078,0.2646924555301666,0.15485422313213348,0.09986300021409988,0.19982385635375977,0.26284369826316833
5,332,0.19992761313915253,0.13402944803237915,0.25630491971969604,0.33652859926223755,0.19762691855430603,0.13235150277614594,0.2535962462425232,0.33344748616218567
6,399,0.2285359799861908,0.15611092746257782,0.2937350273132324,0.3786374628543854,0.22410622239112854,0.1507975310087204,0.28931400179862976,0.376749187707901
7,465,0.24968071281909943,0.17339952290058136,0.3209517300128937,0.40779414772987366,0.24673224985599518,0.1707603484392166,0.3156375288963318,0.4039534032344818
8,532,0.26072436571121216,0.18292821943759918,0.3343033194541931,0.4216592609882355,0.25657808780670166,0.1783442497253418,0.3284078538417816,0.4182405173778534
9,598,0.26521340012550354,0.1864658147096634,0.33909618854522705,0.42976149916648865,0.26176849007606506,0.18250317871570587,0.3355024755001068,0.424307644367218
10,665,0.2673896253108978,0.1885199099779129,0.3428049683570862,0.4341549575328827,0.2643187940120697,0.18436245620250702,0.3387807011604309,0.42968976497650146
11,731,0.2688922882080078,0.18943284451961517,0.34354671835899353,0.43723610043525696,0.2662963271141052,0.18578137457370758,0.3421078324317932,0.4348272681236267
12,798,0.2709905803203583,0.19063106179237366,0.3482825458049774,0.44077369570732117,0.268024742603302,0.18671102821826935,0.3452881872653961,0.4358058273792267
13,864,0.27183371782302856,0.19080223143100739,0.34965193271636963,0.44453954696655273,0.26829248666763306,0.18666209280490875,0.3456796109676361,0.4387904703617096
14,931,0.27135810256004333,0.1904028356075287,0.35022252798080444,0.44362661242485046,0.2682490050792694,0.18622173368930817,0.34719640016555786,0.44020938873291016
