epoch,updates,te_mmr,te_hits@1,te_hits@5,te_hits@10,va_mmr,va_hits@1,va_hits@5va_hits@10
0,0,0.0010910939890891314,0.0,0.0002282323403051123,0.0004564646806102246,0.0011371220462024212,0.0,0.00019571385928429663,0.0006849985220469534
1,66,0.0032433110754936934,0.0,0.00017117425159085542,0.0010841035982593894,0.0032066155690699816,0.0,0.0001467854017391801,0.0011742832139134407
2,133,0.039959486573934555,0.01329453382641077,0.05597398057579994,0.09425995498895645,0.0385553203523159,0.012476758100092411,0.05440845340490341,0.09115373343229294
3,199,0.07657139748334885,0.030925482511520386,0.11035033315420151,0.16683784127235413,0.0770735815167427,0.031069574877619743,0.1096486896276474,0.16880320012569427
4,266,0.13488589227199554,0.08507360517978668,0.17117425799369812,0.23416638374328613,0.13502417504787445,0.08415696024894714,0.1715431958436966,0.23348663747310638
5,332,0.18387994170188904,0.12324546277523041,0.23268286883831024,0.30640190839767456,0.1843867003917694,0.1231529489159584,0.23563948273658752,0.3053136169910431
6,399,0.21704861521720886,0.14715279638767242,0.2815245985984802,0.35986533761024475,0.21513700485229492,0.14668753743171692,0.2779625952243805,0.3559545874595642
7,465,0.24065010249614716,0.16786488890647888,0.3077142536640167,0.3919319808483124,0.23595431447029114,0.16307857632637024,0.30257362127304077,0.3875134289264679
8,532,0.25355786085128784,0.1769941747188568,0.32580167055130005,0.41469815373420715,0.2489272654056549,0.1718367636203766,0.32062822580337524,0.40899303555488586
9,598,0.26016008853912354,0.18258586525917053,0.33533036708831787,0.42571038007736206,0.2561860978603363,0.1779528260231018,0.33016929030418396,0.4178490936756134
10,665,0.2655784487724304,0.18692228198051453,0.3397238254547119,0.43318498134613037,0.26188138127326965,0.18279674649238586,0.3365299701690674,0.4275858402252197
11,731,0.2680974304676056,0.18834874033927917,0.34291908144950867,0.4356384873390198,0.26343363523483276,0.18269889056682587,0.34044426679611206,0.43272334337234497
12,798,0.26912471652030945,0.18857696652412415,0.3465137481689453,0.4382631480693817,0.2651372253894806,0.18436245620250702,0.3421078324317932,0.43331047892570496
13,864,0.269940584897995,0.19023165106773376,0.3467990458011627,0.44088780879974365,0.2666303217411041,0.18568351864814758,0.34440746903419495,0.4355122745037079
14,931,0.27118223905563354,0.19045989215373993,0.3489101827144623,0.4422001540660858,0.26709112524986267,0.18553674221038818,0.3459731638431549,0.4358547627925873
15,997,0.2709411382675171,0.19011753797531128,0.3487960696220398,0.44214311242103577,0.26765140891075134,0.1853899508714676,0.3465603291988373,0.4386436939239502
16,1000,0.2713194489479065,0.19023165106773376,0.34885314106941223,0.4420289993286133,0.26826804876327515,0.18666209280490875,0.3461688756942749,0.439132958650589
16,1000,0.2717166543006897,0.19074517488479614,0.3491954803466797,0.4416295886039734,0.26761171221733093,0.1852920949459076,0.3458263874053955,0.43996474146842957
16,1000,0.2714407444000244,0.19023165106773376,0.3492525517940521,0.4407166540622711,0.26779279112815857,0.18568351864814758,0.3454838991165161,0.4388883411884308
16,1000,0.27179914712905884,0.19103047251701355,0.34902429580688477,0.4418007433414459,0.2679895758628845,0.18597710132598877,0.3470006585121155,0.44035619497299194
16,1064,0.27241793274879456,0.191372811794281,0.3505648672580719,0.4437977969646454,0.26818469166755676,0.18641744554042816,0.34709852933883667,0.43981796503067017
17,1130,0.2718052268028259,0.1904028356075287,0.3492525517940521,0.44511011242866516,0.2677726447582245,0.1849985271692276,0.34695175290107727,0.4411390423774719
18,1197,0.27162685990333557,0.1898893117904663,0.349880188703537,0.4429989755153656,0.26805388927459717,0.18587923049926758,0.34748995304107666,0.4409922659397125
19,1263,0.2725827395915985,0.191372811794281,0.35147780179977417,0.44431132078170776,0.26750701665878296,0.1847049593925476,0.34729424118995667,0.43991583585739136
20,1330,0.27183443307876587,0.1896040141582489,0.3516489863395691,0.4469359815120697,0.26856204867362976,0.18651530146598816,0.34773460030555725,0.4416772425174713
21,1396,0.27217909693717957,0.190288707613945,0.3489101827144623,0.4472212791442871,0.2679217755794525,0.184949591755867,0.34748995304107666,0.44285154342651367
22,1463,0.2725712060928345,0.19114458560943604,0.3509642779827118,0.4451671838760376,0.26760438084602356,0.18446031212806702,0.34802818298339844,0.4394265413284302
23,1529,0.2709038555622101,0.1889193207025528,0.3490813672542572,0.4463653862476349,0.26833412051200867,0.18602602183818817,0.3454838991165161,0.4418240487575531
24,1596,0.27095910906791687,0.18846285343170166,0.3493095934391022,0.44756361842155457,0.26718002557754517,0.18416674435138702,0.34514138102531433,0.4394265413284302
25,1662,0.2712191641330719,0.18937578797340393,0.3486248850822449,0.44391191005706787,0.2680063247680664,0.18558566272258759,0.34734317660331726,0.44030725955963135
26,1729,0.2709238529205322,0.18909049034118652,0.34953781962394714,0.44539541006088257,0.26694899797439575,0.184753879904747,0.34426069259643555,0.44035619497299194
27,1795,0.26993072032928467,0.18766404688358307,0.3483966588973999,0.4440830647945404,0.2666614353656769,0.18367744982242584,0.34445640444755554,0.44079655408859253
28,1862,0.26988711953163147,0.1882346272468567,0.3491954803466797,0.44431132078170776,0.2672717869281769,0.1849985271692276,0.34430959820747375,0.4391818940639496
29,1928,0.2692421078681946,0.18692228198051453,0.3461143374443054,0.4442542493343353,0.2668091952800751,0.1853410303592682,0.3420588970184326,0.4393776059150696
30,1995,0.2690995931625366,0.18732169270515442,0.34628552198410034,0.44539541006088257,0.26615285873413086,0.18411780893802643,0.3426949679851532,0.4384968876838684
31,2000,0.26865848898887634,0.1863517016172409,0.34617140889167786,0.44471070170402527,0.26575127243995667,0.18348173797130585,0.3428906798362732,0.43962225317955017
31,2000,0.268646240234375,0.18640875816345215,0.3470843434333801,0.4448818862438202,0.2655703127384186,0.18328602612018585,0.3422546088695526,0.4392797648906708
31,2000,0.26814714074134827,0.18578112125396729,0.345543771982193,0.4442542493343353,0.26614660024642944,0.1846071034669876,0.3419610261917114,0.4390351176261902
31,2000,0.2684018313884735,0.18657994270324707,0.3465137481689453,0.4459660053253174,0.26586422324180603,0.18392209708690643,0.34161853790283203,0.438741534948349
31,2061,0.2692052721977234,0.18800638616085052,0.3467419743537903,0.44277074933052063,0.26436710357666016,0.1814756691455841,0.3431353271007538,0.438741534948349
32,2128,0.26828813552856445,0.18692228198051453,0.3445737659931183,0.4427136778831482,0.26430612802505493,0.1818671077489853,0.3402974605560303,0.43698012828826904
