epoch,updates,te_mmr,te_hits@1,te_hits@5,te_hits@10,va_mmr,va_hits@1,va_hits@5va_hits@10
26,1729,0.2793859839439392,0.1950245350599289,0.363174706697464,0.4591464102268219,0.2726741135120392,0.1884724497795105,0.35541635751724243,0.4489186704158783
27,1795,0.27781492471694946,0.1947392374277115,0.35889536142349243,0.45674997568130493,0.2723371386528015,0.18930423259735107,0.35419315099716187,0.4494568705558777
28,1862,0.27715492248535156,0.19279927015304565,0.36037886142730713,0.4552094042301178,0.2723807394504547,0.19042958319187164,0.3495938777923584,0.44720616936683655
29,1928,0.27750739455223083,0.19439689815044403,0.3593518137931824,0.4560082256793976,0.27233850955963135,0.18964673578739166,0.35135531425476074,0.44759759306907654
30,1995,0.27844399213790894,0.1949104219675064,0.3608923852443695,0.4574917256832123,0.2717020511627197,0.18773852288722992,0.3530678153038025,0.4493100941181183
31,2000,0.27608630061149597,0.19376926124095917,0.3579253554344177,0.45475295186042786,0.27016371488571167,0.18685780465602875,0.349447101354599,0.44676581025123596
31,2000,0.27632471919059753,0.19399748742580414,0.358610063791275,0.45435354113578796,0.26986855268478394,0.18622173368930817,0.3499363660812378,0.44701045751571655
31,2000,0.2762566804885864,0.1942257285118103,0.35729771852493286,0.45406824350357056,0.2700687348842621,0.18651530146598816,0.3497406542301178,0.44798901677131653
31,2000,0.2760855257511139,0.19348396360874176,0.35769712924957275,0.4536117911338806,0.2696881592273712,0.18573245406150818,0.350034236907959,0.44740188121795654
31,2061,0.27564454078674316,0.1921716332435608,0.356670081615448,0.4528700113296509,0.26924189925193787,0.1849006712436676,0.3492024540901184,0.4464722275733948
32,2128,0.2739812731742859,0.1898893117904663,0.3561565577983856,0.45515233278274536,0.26891380548477173,0.185145303606987,0.35145315527915955,0.4459340274333954
