epoch,updates,te_mmr,te_hits@1,te_hits@5,te_hits@10,va_mmr,va_hits@1,va_hits@5va_hits@10
0,0,0.0023513713385909796,0.0,0.0005135227693244815,0.0007988131837919354,0.0022504921071231365,0.0,0.0004403561761137098,0.0006849985220469534
1,66,0.022182580083608627,0.003081136615946889,0.03554718568921089,0.05175168439745903,0.021631034091114998,0.0035717778373509645,0.03390742465853691,0.05068989098072052
2,133,0.12874148786067963,0.08570124208927155,0.1595914661884308,0.21259842813014984,0.1251710057258606,0.0821998193860054,0.157451793551445,0.20799490809440613
3,199,0.20357559621334076,0.13887937366962433,0.2609836757183075,0.33299097418785095,0.19950523972511292,0.1339172124862671,0.25902730226516724,0.334817498922348
4,266,0.2366747409105301,0.16284377872943878,0.30720072984695435,0.38554146885871887,0.2316957712173462,0.15662001073360443,0.3018886148929596,0.3844798803329468
5,332,0.2541162073612213,0.17870591580867767,0.3264293074607849,0.4063106179237366,0.2504027783870697,0.1745278388261795,0.3227810859680176,0.40581268072128296
6,399,0.26364001631736755,0.18726463615894318,0.3349880278110504,0.4212598502635956,0.25911641120910645,0.1813778132200241,0.33334964513778687,0.4176533818244934
7,465,0.2664712965488434,0.1888052076101303,0.33921030163764954,0.42742210626602173,0.2636849582195282,0.18602602183818817,0.3367256820201874,0.4240629971027374
8,532,0.2693289518356323,0.19080223143100739,0.343375563621521,0.43004679679870605,0.2650580108165741,0.18636852502822876,0.34088462591171265,0.42582443356513977
9,598,0.27201348543167114,0.1932557374238968,0.34754079580307007,0.4349537789821625,0.26751112937927246,0.1886681616306305,0.3434288799762726,0.42964085936546326
10,665,0.2736878991127014,0.19468218088150024,0.34805431962013245,0.43575260043144226,0.2685098946094513,0.18891280889511108,0.3433310389518738,0.43350619077682495
11,731,0.27506202459335327,0.19622275233268738,0.3511354625225067,0.43929019570350647,0.2700437903404236,0.19023387134075165,0.3454349637031555,0.4349251091480255
12,798,0.27508842945098877,0.19627980887889862,0.3506789803504944,0.4410019516944885,0.27000656723976135,0.18989136815071106,0.3468049466609955,0.4356590509414673
13,864,0.27741825580596924,0.1982768476009369,0.3565559685230255,0.443569540977478,0.2717844843864441,0.1915549337863922,0.348664253950119,0.43653976917266846
14,931,0.2780868411064148,0.19839096069335938,0.3550724685192108,0.4441971778869629,0.27097487449645996,0.18969565629959106,0.3465113937854767,0.43952441215515137
15,997,0.2792816162109375,0.20027387142181396,0.3555859923362732,0.4446536600589752,0.27194440364837646,0.19116351008415222,0.3489088714122772,0.43996474146842957
16,1000,0.2790187895298004,0.19941800832748413,0.35632774233818054,0.4449959993362427,0.27170273661613464,0.18984244763851166,0.3493981659412384,0.4392797648906708
16,1000,0.27842700481414795,0.19839096069335938,0.3559854030609131,0.4471071660518646,0.2721900939941406,0.19077208638191223,0.349055677652359,0.43962225317955017
16,1000,0.2794802188873291,0.19953212141990662,0.3569553792476654,0.4461371600627899,0.27179646492004395,0.19023387134075165,0.3495449423789978,0.43952441215515137
16,1000,0.2792201340198517,0.19970329105854034,0.35609951615333557,0.4455665946006775,0.2718808948993683,0.19077208638191223,0.34837067127227783,0.43991583585739136
16,1064,0.27939555048942566,0.19930389523506165,0.35958003997802734,0.4468218684196472,0.27220702171325684,0.19052743911743164,0.35145315527915955,0.44079655408859253
17,1130,0.2784748673439026,0.19770626723766327,0.35878124833106995,0.4492183029651642,0.27252304553985596,0.19023387134075165,0.35155102610588074,0.4414325952529907
18,1197,0.2798945903778076,0.1988474279642105,0.3594088852405548,0.4501882791519165,0.2736932039260864,0.1918485164642334,0.3527742326259613,0.44343867897987366
