epoch,updates,te_mmr,te_hits@1,te_hits@5,te_hits@10,va_mmr,va_hits@1,va_hits@5va_hits@10
0,0,0.001823898870497942,0.0,0.00017117425159085542,0.0002282323403051123,0.001815568539313972,0.0,0.0002446423168294132,0.0002446423168294132
1,66,0.017334921285510063,0.0038799496833235025,0.026646126061677933,0.04815702512860298,0.016828503459692,0.003914277069270611,0.025589587166905403,0.047118112444877625
2,133,0.1409393697977066,0.1072121411561966,0.16740842163562775,0.20078739523887634,0.13922461867332458,0.10465798527002335,0.16674821078777313,0.20080241560935974
3,199,0.20343425869941711,0.14960630238056183,0.2523108422756195,0.3097112774848938,0.20064345002174377,0.14668753743171692,0.2500244677066803,0.3089343309402466
4,266,0.2389824390411377,0.16872075200080872,0.30503252148628235,0.38377267122268677,0.2337915599346161,0.16190429031848907,0.30051863193511963,0.3805656135082245
5,332,0.2575189769268036,0.1832135170698166,0.3261440098285675,0.4077370762825012,0.2507949471473694,0.17565318942070007,0.32048144936561584,0.4037576913833618
6,399,0.26340028643608093,0.1866369992494583,0.3341321349143982,0.41755107045173645,0.2580990493297577,0.1813288927078247,0.32992464303970337,0.4154515862464905
7,465,0.26688089966773987,0.189204603433609,0.34057971835136414,0.4250827431678772,0.26282671093940735,0.18553674221038818,0.3349153399467468,0.4208826422691345
8,532,0.26970961689949036,0.19114458560943604,0.34360378980636597,0.42867738008499146,0.26471954584121704,0.18612387776374817,0.3385849893093109,0.4245522916316986
9,598,0.2719648480415344,0.19336985051631927,0.3469131588935852,0.4334702789783478,0.26718583703041077,0.1882767379283905,0.3426949679851532,0.4284665584564209
10,665,0.2743103802204132,0.1961086392402649,0.34822550415992737,0.43695080280303955,0.26889073848724365,0.19023387134075165,0.34372246265411377,0.4314022660255432
11,731,0.2762153744697571,0.19770626723766327,0.35147780179977417,0.43980371952056885,0.2697356045246124,0.19106565415859222,0.34416282176971436,0.43394654989242554
12,798,0.27583208680152893,0.19645099341869354,0.3518201410770416,0.4405454695224762,0.26990559697151184,0.18979351222515106,0.34748995304107666,0.4344847798347473
13,864,0.277474582195282,0.19873331487178802,0.35267603397369385,0.4422001540660858,0.27179765701293945,0.1918974369764328,0.34709852933883667,0.4377140402793884
14,931,0.2778933346271515,0.1988474279642105,0.3538171947002411,0.4428277909755707,0.2719976007938385,0.1916038691997528,0.34822389483451843,0.44020938873291016
15,997,0.2796821892261505,0.19976036250591278,0.3593518137931824,0.4445965886116028,0.27312713861465454,0.1922399401664734,0.3499363660812378,0.4412368834018707
16,1000,0.27824339270591736,0.19804860651493073,0.3571265637874603,0.4441971778869629,0.2730024456977844,0.1918485164642334,0.3497895896434784,0.44069868326187134
16,1000,0.27770861983299255,0.19713568687438965,0.35701245069503784,0.44562363624572754,0.27223679423332214,0.19057637453079224,0.3497895896434784,0.44050297141075134
16,1000,0.27788886427879333,0.19724979996681213,0.35729771852493286,0.44522422552108765,0.27246570587158203,0.19072315096855164,0.35145315527915955,0.44001367688179016
16,1000,0.2782351076602936,0.19821979105472565,0.3561565577983856,0.44471070170402527,0.27217549085617065,0.19033172726631165,0.3495938777923584,0.43947547674179077
