epoch,updates,te_mmr,te_hits@1,te_hits@5,te_hits@10,va_mmr,va_hits@1,va_hits@5va_hits@10
0,0,0.061228618025779724,0.03178135305643082,0.0910647064447403,0.12056373059749603,0.05770847946405411,0.028574222698807716,0.08699481189250946,0.11576474457979202
1,66,0.055693499743938446,0.023907337337732315,0.08450302481651306,0.11736848205327988,0.05320103466510773,0.02368137612938881,0.07960661500692368,0.11199725419282913
2,133,0.046462830156087875,0.012495720759034157,0.06156567484140396,0.11080680042505264,0.046154484152793884,0.012134259566664696,0.06052451208233833,0.11008904874324799
3,199,0.08200015872716904,0.03126782923936844,0.11520027369260788,0.18543878197669983,0.0812094584107399,0.03018886223435402,0.11581367254257202,0.1852431744337082
4,266,0.14952892065048218,0.08558712899684906,0.20187149941921234,0.2799840271472931,0.14846353232860565,0.08528231084346771,0.20036205649375916,0.27835404872894287
5,332,0.1976768672466278,0.12775304913520813,0.2601848542690277,0.34371790289878845,0.19600136578083038,0.1263822317123413,0.25574907660484314,0.3399060368537903
6,399,0.22949770092964172,0.15588268637657166,0.29658791422843933,0.3839438557624817,0.22515149414539337,0.1503082513809204,0.29317936301231384,0.37846168875694275
7,465,0.24714012444019318,0.1710030883550644,0.31792765855789185,0.40739473700523376,0.24231015145778656,0.1646932065486908,0.3154418170452118,0.4043448269367218
8,532,0.2555932104587555,0.17836357653141022,0.32905396819114685,0.4185781180858612,0.25071656703948975,0.1711517721414566,0.3248850107192993,0.41559839248657227
9,598,0.2614174783229828,0.1836129128932953,0.33584389090538025,0.4266803562641144,0.25709179043769836,0.17692533135414124,0.33359426259994507,0.42323121428489685
10,665,0.26424020528793335,0.1846970170736313,0.34126439690589905,0.4317014813423157,0.26023727655410767,0.17966532707214355,0.336383193731308,0.4283197820186615
11,731,0.2662079930305481,0.1859523057937622,0.34383201599121094,0.4327855706214905,0.26285433769226074,0.1818671077489853,0.3388296067714691,0.4326254725456238
12,798,0.26836785674095154,0.18760699033737183,0.3467990458011627,0.4380919635295868,0.26423385739326477,0.18294352293014526,0.3429396152496338,0.4343379735946655
