epoch,updates,te_mmr,te_hits@1,te_hits@5,te_hits@10,va_mmr,va_hits@1,va_hits@5va_hits@10
0,0,0.0010888170218095183,0.0,0.00011411617015255615,0.00017117425159085542,0.0010813355911523104,0.0,0.0001467854017391801,0.0001467854017391801
1,66,0.0029829551931470633,0.0,0.00034234850318171084,0.0013693940127268434,0.002974295988678932,0.0,0.0003424992610234767,0.0012721400707960129
2,133,0.049949292093515396,0.02036973647773266,0.07269199937582016,0.11040739715099335,0.04940122365951538,0.019962813705205917,0.07353948056697845,0.1095019057393074
3,199,0.11154817789793015,0.06892617046833038,0.14515577256679535,0.19673627614974976,0.10906144976615906,0.06575985997915268,0.14438790082931519,0.1955670714378357
4,266,0.1406966894865036,0.08786945044994354,0.1806458979845047,0.2436380237340927,0.14037056267261505,0.08787552267313004,0.18093746900558472,0.2428808957338333
5,332,0.19599217176437378,0.13266004621982574,0.25156909227371216,0.32808399200439453,0.1944011002779007,0.13088364899158478,0.24801838397979736,0.3250317871570587
6,399,0.2291755974292755,0.15822206437587738,0.2931644320487976,0.37549924850463867,0.22575916349887848,0.15471181273460388,0.28897151350975037,0.3739113211631775
7,465,0.2476291060447693,0.17260070145130157,0.3174711763858795,0.4041424095630646,0.24511325359344482,0.17012427747249603,0.31490358710289,0.4008709192276001
8,532,0.25958842039108276,0.1824146956205368,0.3330480456352234,0.41920575499534607,0.2564239203929901,0.17888246476650238,0.3280653655529022,0.4155005216598511
9,598,0.26502662897109985,0.18709346652030945,0.3376697599887848,0.42827799916267395,0.2618013024330139,0.18318817019462585,0.33378997445106506,0.4243565797805786
10,665,0.26768437027931213,0.1888052076101303,0.34212028980255127,0.43341320753097534,0.26418495178222656,0.18455816805362701,0.3387807011604309,0.42934727668762207
11,731,0.2683389186859131,0.1877211034297943,0.3461143374443054,0.4364372789859772,0.2666049897670746,0.18607495725154877,0.3429885506629944,0.4343869090080261
12,798,0.2701643705368042,0.1904028356075287,0.34588611125946045,0.43991783261299133,0.2680957317352295,0.1880320906639099,0.34401604533195496,0.4361972510814667
13,864,0.2707825303077698,0.18914754688739777,0.3508501648902893,0.44088780879974365,0.2682402729988098,0.18700459599494934,0.34734317660331726,0.43732261657714844
14,931,0.2720150947570801,0.19085928797721863,0.35102134943008423,0.4445965886116028,0.26923006772994995,0.18754281103610992,0.34714746475219727,0.4409922659397125
15,997,0.2724914252758026,0.19023165106773376,0.3522195518016815,0.445452481508255,0.2692166566848755,0.18690674006938934,0.34793031215667725,0.43976902961730957
16,1000,0.27284467220306396,0.19131575524806976,0.35216251015663147,0.4445965886116028,0.27009356021881104,0.1880810260772705,0.34822389483451843,0.438350111246109
16,1000,0.2729698419570923,0.191372811794281,0.35227662324905396,0.44579482078552246,0.269806832075119,0.18768958747386932,0.34851744771003723,0.43976902961730957
16,1000,0.2727886736392975,0.19103047251701355,0.3510783910751343,0.4452812969684601,0.26951199769973755,0.18705351650714874,0.3493492305278778,0.43947547674179077
16,1000,0.27247825264930725,0.19045989215373993,0.35187721252441406,0.4441971778869629,0.26962217688560486,0.18715137243270874,0.348859965801239,0.4385947585105896
16,1064,0.27240681648254395,0.19034577906131744,0.3525048494338989,0.44630834460258484,0.269473135471344,0.18700459599494934,0.34817495942115784,0.4412858188152313
17,1130,0.27244389057159424,0.19085928797721863,0.35033664107322693,0.4450530707836151,0.2688611149787903,0.18568351864814758,0.3491535186767578,0.4429493844509125
18,1197,0.27287647128105164,0.1909734159708023,0.35210543870925903,0.44608011841773987,0.26892930269241333,0.185145303606987,0.3498874604701996,0.44285154342651367
19,1263,0.2725706994533539,0.1909734159708023,0.3513636887073517,0.4468218684196472,0.2686595916748047,0.1853899508714676,0.3489578068256378,0.4423133134841919
20,1330,0.2727069556713104,0.1910875290632248,0.3515348732471466,0.4464224576950073,0.2692840099334717,0.18578137457370758,0.3488110303878784,0.44109010696411133
21,1396,0.27133649587631226,0.1889193207025528,0.3495948910713196,0.4467647969722748,0.2690732181072235,0.18627066910266876,0.34778353571891785,0.44055190682411194
22,1463,0.27224278450012207,0.18983225524425507,0.350165456533432,0.44819125533103943,0.2693423926830292,0.18671102821826935,0.3469028174877167,0.4424111843109131
23,1529,0.2715895175933838,0.18914754688739777,0.34953781962394714,0.4474495053291321,0.2679697275161743,0.1847049593925476,0.3470006585121155,0.4414325952529907
24,1596,0.2711666524410248,0.1877211034297943,0.35187721252441406,0.4489900767803192,0.26803433895111084,0.184753879904747,0.34724530577659607,0.4423133134841919
25,1662,0.2714007496833801,0.189204603433609,0.3485678434371948,0.4449959993362427,0.26737698912620544,0.1848028153181076,0.3454838991165161,0.4380076229572296
26,1729,0.2710717022418976,0.18817757070064545,0.35119250416755676,0.4468218684196472,0.2676457166671753,0.18441137671470642,0.34744101762771606,0.4417261779308319
27,1795,0.2706405222415924,0.18857696652412415,0.34993723034858704,0.445452481508255,0.26770907640457153,0.1847049593925476,0.3457285463809967,0.44006261229515076
28,1862,0.27090561389923096,0.1888052076101303,0.34885314106941223,0.4459660053253174,0.2666168808937073,0.18441137671470642,0.34514138102531433,0.43742048740386963
29,1928,0.26983994245529175,0.18720757961273193,0.3489672541618347,0.44756361842155457,0.26633402705192566,0.18353067338466644,0.34465211629867554,0.44104117155075073
30,1995,0.269351065158844,0.18692228198051453,0.34794020652770996,0.4436836838722229,0.26675641536712646,0.18426460027694702,0.34391817450523376,0.4391818940639496
31,2000,0.2693574130535126,0.18640875816345215,0.3467419743537903,0.4446536600589752,0.2660192847251892,0.18328602612018585,0.3428906798362732,0.43947547674179077
31,2000,0.2692921459674835,0.1864658147096634,0.3469131588935852,0.44630834460258484,0.2664889693260193,0.18436245620250702,0.3433310389518738,0.4382033348083496
