e,te_auc,te_ap,va_auc,va_ap
341,0.67842182796953,0.011721413882661298,0.9329144182241456,0.6367525848961046
350,0.671213516671906,0.011521053164543636,0.9397838381951579,0.647454067973999
359,0.6716698186052409,0.01163648437645725,0.9417818993458762,0.6897295670030145
368,0.6587628535814147,0.010910027286834146,0.946161022211153,0.7161234964385125
377,0.6657169220786056,0.012684702680507911,0.9504423118831917,0.7355851210828994
386,0.6769325694054502,0.01674902482344897,0.9385798664079228,0.7297518891440963
395,0.6808932732211321,0.022247294367604063,0.9523238258806112,0.7428336651687742
404,0.6881595127343321,0.039522892787016324,0.9396197018911131,0.693176268642945
413,0.7068873255381448,0.08387374834910472,0.9448214261006126,0.6407293388009544
422,0.7180586026103447,0.14726421443054583,0.9270588858448436,0.5391191173351851
431,0.7251710082301098,0.19220718806028278,0.9186812754895551,0.49135543162719497
440,0.7358243518853317,0.23310661690407758,0.8951642141347474,0.4204442955276122
449,0.7383051828871003,0.2520633787863751,0.8771636546184739,0.29646802319356846
458,0.7368997961037151,0.2748108829739772,0.8834591207206085,0.2967850122179723
467,0.7433963834146112,0.28558337065045253,0.880884705921014,0.2743243503653838
476,0.7558374055949387,0.2963472436954702,0.8810273998664772,0.24305498553995475
485,0.78967585549768,0.31884083819785797,0.8829645152530882,0.24163139925814062
494,0.8367318070370313,0.34830039703411414,0.8999292475673581,0.29234347904803754
503,0.8600253080098392,0.3835372024507434,0.9293693464642376,0.37833156852237787
512,0.8822892383940268,0.4210610204909984,0.9415682410953028,0.44469718871805825
521,0.9029772937394164,0.4390888423022874,0.9532551307728762,0.5542084465268782
530,0.9134180891169875,0.44420651792710597,0.9647852650913732,0.6308274813554384
539,0.9312330980638625,0.45158416722166606,0.9711996608310935,0.64031410110564
548,0.9628793236102938,0.4899483250018373,0.9787901476707865,0.7351385614725389
557,0.9656552230120443,0.5006153435446071,0.9797855331749046,0.746342558758877
566,0.9733002440929496,0.5639191880856135,0.9828457412769078,0.7951789905271816
575,0.9735164680538029,0.5678397190075561,0.9843398140365078,0.8283990176420196
584,0.9705773283198026,0.5371253114515033,0.9822493246024581,0.8234322528852106
593,0.9768644430654464,0.6474738793733327,0.9836134719757583,0.8408304220317624
602,0.9772112744637751,0.6897041840383135,0.9838838644846397,0.8719294501576806
611,0.9773811627483838,0.6957251998435081,0.991488866750378,0.8883390194637617
620,0.9773359373629377,0.6976917424831934,0.99060450241967,0.8919484395144933
629,0.977055013102259,0.6982275085519261,0.9927493176841734,0.914102940903601
638,0.9763180489644586,0.683553561668172,0.9876631245049102,0.9073503061902098
647,0.975054213913563,0.6306319346519201,0.9907019032201156,0.9146956833113636
656,0.9744938067013788,0.6336928513224735,0.9901849257495097,0.9341488295666526
665,0.9733944877827186,0.6253837291662848,0.9898787916523977,0.9393995846519125
674,0.9688503227042965,0.5584220838760706,0.9872579724583087,0.9400889264083419
683,0.9684850301353611,0.5615517072335654,0.9877384300336575,0.9319079923468963
692,0.9658314627117179,0.541325523674243,0.9893194050967004,0.9365257691245481
701,0.9636991940585291,0.5365132504722503,0.9881243665445589,0.9438608759511512
710,0.9523940476386198,0.4868539355603226,0.9914369623195625,0.9357938049819149
719,0.9434833915944063,0.47093234968784375,0.9877944681395695,0.9398463194471087
728,0.9434457037732012,0.47307739582051067,0.9864666417608419,0.9361525918921632
737,0.9498394753976661,0.47709695613636804,0.9904580855722632,0.9310336422273441
746,0.9557191341088946,0.4979257652610019,0.9860726281525759,0.9438963082410172
755,0.9340050114526841,0.46232813670046247,0.9871096747022543,0.9444124643661572
764,0.9072258111357009,0.44275225403314694,0.9879905669188381,0.9416792213541484
773,0.9339073679283579,0.45956471655521797,0.9874452633963935,0.9300507311367626
782,0.9138578608202348,0.4501764163631857,0.987803989428861,0.9367915743876756
791,0.919068186585348,0.4498338422736163,0.9875709124179751,0.9262659742332447
800,0.9063941550540824,0.4397244429351659,0.9873793624108839,0.9260198003667758
809,0.8777099301981554,0.4092191506626197,0.9848733694467794,0.9346262206856336
818,0.869169876809305,0.41187369298090987,0.9877677462649911,0.9400202253674832
827,0.8205332504647223,0.3934892075071318,0.9843241830370578,0.9371402781231871
836,0.7722450485443964,0.36302478435168556,0.9854275586411105,0.9309833485586303
845,0.7657565918723293,0.35631873344884935,0.9848979120616834,0.921118564636661
854,0.7037927312999169,0.32921762275936717,0.986557236698733,0.9363659852047659
863,0.7234631051333116,0.32435554005387185,0.9828736652034494,0.9339747415996001
872,0.7147183237759134,0.31224482622768046,0.9904270570654712,0.9316543423806279
881,0.7080559583252279,0.31395807245009144,0.9839797519103114,0.9194345807530864
890,0.7190151353738262,0.3156166588076623,0.9802030127400212,0.9057968671449838
899,0.7194786162681628,0.30654403825191534,0.988159390360754,0.9218348386429291
908,0.7341457301222638,0.2927432203204411,0.9842667569502818,0.9124249533395005
917,0.6949664849412569,0.26253469116764405,0.9810454047023581,0.88931050336019
926,0.6748709042131026,0.2512514757982804,0.9791267870794115,0.8805181320935777
935,0.6678714379250621,0.24688193603805986,0.984458428027355,0.8962043886589685
944,0.6578463257677613,0.23104652440710233,0.98331939731363,0.9026099666705795
953,0.6897887713822698,0.24236656266266007,0.9885968810643089,0.8942026641828412
962,0.7038160956801992,0.2722650881779149,0.9835111591931897,0.8841141427573297
971,0.6971037740397957,0.2806047983591178,0.9814507729453559,0.8961765664997116
980,0.6322528125803754,0.2545884527268755,0.986724308949839,0.9233425438872547
989,0.6729998090575675,0.2699976234481386,0.9867030481962302,0.9124717616859813
