epoch,updates,auc,ap,val_auc,val_ap
0,0,0.6149480201846178,0.007434432743608535,0.5552157135705906,0.5002273449387387
1,250,0.7803423510646268,0.17642906048335272,0.8924331867343549,0.9079465145001212
1,500,0.9743210978643687,0.6188599949926902,0.9842524210639999,0.9902183512261074
1,750,0.98489243861347,0.6742746927233854,0.9917910286312337,0.9945275751838303
1,841,0.9823457004740515,0.6714441886877353,0.993729685148475,0.9958462287147178
2,1000,0.9821574889431587,0.7167188709731382,0.9948179036634249,0.9965535302651315
2,1250,0.9816945045763842,0.755222276825437,0.9953735850798205,0.9968668776904807
2,1500,0.9792450099807557,0.7731534302580263,0.9955887424539084,0.9970307698483548
2,1682,0.9783883275307651,0.7799042198794224,0.9959382635256873,0.9972325098936186
3,1750,0.9784604481591571,0.7804471317445696,0.9956097368046289,0.9970428445570703
3,2000,0.9776922924357557,0.7890785967079065,0.9957492957016418,0.9971682992149877
3,2250,0.9799128326555364,0.7752266924786833,0.9964438535688,0.997625926110579
3,2500,0.9788997854007877,0.7843430785172679,0.9964369561645334,0.9976103152963822
3,2523,0.9801284980228824,0.8125416291073809,0.9960764676417948,0.9973945435394994
4,2750,0.9804033674057903,0.7440976601726533,0.9962057692329551,0.9974833129845543
4,3000,0.9817741075992882,0.7581685063342014,0.9962250442235887,0.9974916540421215
4,3250,0.9819844352953417,0.7394106810328713,0.9963422139315024,0.9975643205758055
4,3364,0.981422324717771,0.7367372967372631,0.9962217524672403,0.9974896828223571
5,3500,0.9849119549051462,0.7793898452928764,0.996555049095656,0.9976739839147705
5,3750,0.9817492053628066,0.8093188020860159,0.9961703182395488,0.9974570815356766
5,4000,0.9844538047858857,0.815301167531126,0.9963720277970234,0.9975758748009265
5,4205,0.9822639182468472,0.8035420039150037,0.9964020412585192,0.9976128837930976
6,4250,0.982437061545474,0.8319031485866879,0.9961471495069585,0.9974518161873852
6,4500,0.9798349261018029,0.7926876840610209,0.9965722497400729,0.9976966025740728
6,4750,0.9791052581606787,0.7713544883439963,0.9965162130513117,0.9976591315380555
6,5000,0.9821060914442674,0.8019586808169898,0.9964964776374021,0.9976519859230266
6,5046,0.9814994519990806,0.8110427983720012,0.996570145577614,0.997701608868693
7,5250,0.9823780092466673,0.8192176979364019,0.9966557293845586,0.9977553401519543
7,5500,0.9816138602248431,0.8041889200528182,0.9963115035909665,0.9975448031882453
7,5750,0.983504506153135,0.8343508085935836,0.9961864512032241,0.9974613989801828
7,5887,0.9783508948695573,0.8035080727209447,0.9967005490733766,0.997793070554552
8,6000,0.9810460257878761,0.7962047641061822,0.9965657210201226,0.9977099236373745
8,6250,0.9672559933911078,0.7236146691252948,0.9965242856044276,0.9976764024077666
8,6500,0.9800779073812794,0.826110145304883,0.996720770967365,0.9978029665581734
8,6728,0.9819391478439504,0.8229655387758562,0.996438436216868,0.9976147226443224
9,6750,0.9712626397987143,0.7562701029878653,0.9965772218361217,0.9977154993622652
9,7000,0.9808254434184224,0.7960763146255132,0.9966687228707802,0.9977686087083907
9,7250,0.9798421326476692,0.7969332732805405,0.9966321202790348,0.997768425767006
9,7500,0.9825450700826586,0.7961548468161647,0.9966813812051551,0.9977900505151311
9,7569,0.9723386564030374,0.801839444139701,0.9965654388893325,0.9977021377764007
10,7750,0.9817732386760545,0.8220655421313393,0.9965164155424868,0.997678559275167
10,8000,0.9823575757582445,0.8446541784379302,0.9966349841074901,0.9977613655059999
10,8250,0.9908153503923285,0.8448550643965804,0.9965804791525499,0.997733912292327
10,8410,0.970630898126778,0.7920243636602834,0.9966141224174412,0.9977416258368644
11,8500,0.9857034336315331,0.8136208365863064,0.9968785556689824,0.9978789150691781
11,8750,0.9761306925643674,0.8030948648146179,0.996953854903337,0.9979392903653702
11,9000,0.9745441077019038,0.8460613826948431,0.9968601569733853,0.9978699947585269
11,9250,0.982049818320565,0.8260661591300215,0.9966663286697454,0.9977615560959098
11,9251,0.9806941532555492,0.8223130341214762,0.9967839106196161,0.9978582476599804
