epoch,auc,ap,val_auc,val_ap
1,0.5769897212451918,0.0012738242173624176,0.9984837421712272,0.9961128696044201
2,0.8440723263534067,0.004058722931395618,0.9987717014373012,0.997612313733584
3,0.5825276512422858,6.682751704898238e-05,0.9979824116075773,0.9967112813130292
4,0.9402593681967613,0.003240734974821214,0.9993588723150606,0.9975036712937311
5,0.9505905475840517,0.0011334446052180145,0.9981191044720504,0.9173148901538706
6,0.7922499419305217,0.00013563880737830168,0.9971852871469102,0.9591317112858286
7,0.3855756046322463,9.870397073416394e-05,0.7809526032434113,0.06380461502820238
8,0.5329634472448485,6.076837361222605e-05,0.4060714053606399,0.02551716009840351
9,0.5288764991361428,5.84359920545397e-05,0.4334091640163624,0.02570577212881593
10,0.5000201835496164,5.493174730397481e-05,0.4999481084192999,0.028541245468429965
11,0.5000201835496164,5.493174730397481e-05,0.49998351800215585,0.02854320887609411
12,0.5000201835496164,5.493174730397481e-05,0.4999481084192999,0.028541245468429965
13,0.5000004161556622,5.492957570647965e-05,0.4999152294622971,0.028539422305097827
14,0.5000004161556622,5.492957570647965e-05,0.49996480032029783,0.02854217080021627
15,0.5000004161556622,5.492957570647965e-05,0.4999506372180119,0.028541385461860608
16,0.5000004161556622,5.492957570647965e-05,0.49992231101344003,0.02853981491483589
17,0.5000004161556622,5.492957570647965e-05,0.499936474115726,0.028540600166733782
18,0.5000004161556622,5.492957570647965e-05,0.4998939848088682,0.028538244540727332
19,0.5000004161556622,5.492957570647965e-05,0.499936474115726,0.028540600166733782
20,0.5000004161556622,5.492957570647965e-05,0.49992231101344003,0.02853981491483589
21,0.500958822645693,5.503506192069865e-05,0.4990135679441108,0.028489513711244294
22,0.5000004161556622,5.492957570647965e-05,0.49995771876915485,0.028541778125634843
23,0.5000004161556622,5.492957570647965e-05,0.4999152294622971,0.028539422305097827
24,0.5000004161556622,5.492957570647965e-05,0.49996480032029783,0.02854217080021627
25,0.5000004161556622,5.492957570647965e-05,0.4998939848088682,0.028538244540727332
26,0.5000004161556622,5.492957570647965e-05,0.49994355566686893,0.02854099280889359
27,0.5000004161556622,5.492957570647965e-05,0.499936474115726,0.028540600166733782
28,0.5000004161556622,5.492957570647965e-05,0.499936474115726,0.028540600166733782
29,0.47953922450602987,5.278353046145882e-05,0.49690631860292306,0.028373654797069214
30,0.5000004161556622,5.492957570647965e-05,0.4998798217065823,0.02853745941851687
31,0.5000004161556622,5.492957570647965e-05,0.499936474115726,0.028540600166733782
32,0.5000004161556622,5.492957570647965e-05,0.499929392564583,0.028540207535381213
