epoch,auc,ap,val_auc,val_ap
1,0.2693718033176207,0.0001306671297705974,0.9849681586801091,0.9249107751101169
2,0.3805194016120433,4.1617889704248566e-05,0.9910527226910499,0.9617341523672064
3,0.30785470577031726,3.793720073297554e-05,0.9941414590750145,0.9768090773204245
4,0.3712553950956005,4.2149613353973886e-05,0.995249356975324,0.9856107785148865
5,0.4205439243410847,4.508536344173678e-05,0.9956337696757886,0.9859765489707325
6,0.3715280826695997,0.001989327039911242,0.9964254307457177,0.9895251335294356
7,0.40778958875888394,0.0011434521333540774,0.9974081256437263,0.9939764922755644
8,0.5211636529493311,0.0018019014591424353,0.9974828530702462,0.9943806426985464
9,0.49850125006225,0.0009476333630727379,0.9975674949153253,0.9944743198201167
10,0.7244543918678845,0.0007825068855339583,0.9985528628412633,0.9963897006084337
11,0.6123652839491245,0.0006364238442891149,0.9981070092780162,0.995839070145113
12,0.8701520198348364,0.0022699093301098046,0.998467762203989,0.9971448967422681
13,0.5160160154858332,6.098076801607148e-05,0.9985394198683496,0.997071798518172
14,0.8212598362962166,0.00022061969210511792,0.9984149708181611,0.9965852067004196
15,0.7853976757025284,0.000274508610580058,0.9987954081221682,0.997534773297085
16,0.8105034892697605,0.0008098659962162875,0.998514592668545,0.9973219229441791
17,0.8826337293205788,0.004033764063095258,0.9987861057369536,0.9974692503671482
18,0.8993378329722932,0.001114967507945864,0.9989806632420998,0.9977132831254839
19,0.9653295326719459,0.020387346570812183,0.9993183596831711,0.9982356467204095
20,0.89302087849174,0.0016133589342290607,0.9989214526054835,0.9978172250381
21,0.7595134729197611,0.00015112444059340924,0.9990501370661028,0.9977731616538481
22,0.4713426887900566,0.00016019239752378616,0.9988329936444694,0.9977806172744063
23,0.7100858152699392,0.0006537565954036957,0.9989020635317699,0.9980398286079449
24,0.7681803465040673,0.0006179674863892351,0.9989618510233692,0.9979905865817523
25,0.8790607775924035,0.0013283806407819695,0.9992077834113813,0.9981433596686915
26,0.9185977629287553,0.004322589683013632,0.9991403754356752,0.9980600406992751
27,0.8327480340396667,0.002784008374752614,0.9993802638853728,0.9985588656785128
28,0.8754323888857131,0.0013339365291482766,0.9994849918113611,0.9983994422421635
29,0.9021849367136321,0.0028473757270076946,0.9994574917722352,0.9984117539427333
30,0.9442440886128575,0.005869794881060695,0.9994192691405506,0.9986155534990294
31,0.9183692524851839,0.0053056298781421225,0.9995291001126256,0.9985826760835446
32,0.9284384287798324,0.00606926049387521,0.9995333156661578,0.9984760616173216
