epoch,auc,ap,val_auc,val_ap
1,0.3619041503721232,0.0004186829883343301,0.9806430369039786,0.9112383187768062
2,0.2799302967009537,0.00015879444821849322,0.9922433012568062,0.9769552088193033
3,0.23268022399666793,0.00020738472719190542,0.9950699080914847,0.9832107200292662
4,0.2910338294703305,0.00011344579903717236,0.9953498125944189,0.9830575361784302
5,0.33241863106956887,0.0001551127123028848,0.9956658065623767,0.9859870627674938
6,0.28851489914826933,0.00027043128381991783,0.9952373082584558,0.9825189781920114
7,0.3162241194842933,0.00047669647257698994,0.9965377154062685,0.987206063396322
8,0.47081571276663803,0.0006462882978004861,0.9969633204557582,0.9898347062471567
9,0.4316764839678994,6.989819915268199e-05,0.9969450847413178,0.9906773544107296
10,0.41565464545548997,4.45966532141165e-05,0.9967727522539713,0.987897955804405
11,0.5542212049696401,5.8402849042520224e-05,0.9974329617729463,0.9910251244663827
12,0.5576372139937108,0.00020064445808095225,0.9977186426529496,0.9933472513940158
13,0.6165174376599765,6.830496816831553e-05,0.9980143994383723,0.9941945140914954
14,0.6744742923055429,0.00024612197627986475,0.9981110580813426,0.9950169071311942
15,0.5749436651341168,9.405159455855413e-05,0.9983477066767745,0.9953270710380522
16,0.6052735012213728,6.544341825040698e-05,0.997775536887171,0.9927269379293652
17,0.6281179091567751,0.00023533050945741182,0.9985884165737677,0.9960704075485876
18,0.6189183689356393,0.0001654817280776196,0.99859704152872,0.9967506091390638
19,0.7385874826858752,0.0003133856288169731,0.9986466038728323,0.9970714988461243
20,0.7481460801207346,0.0013922158748376364,0.9988794932049226,0.9973154824081888
21,0.6640426712270265,8.138521860849321e-05,0.998747389105243,0.9967464939810925
22,0.6940904672723145,0.0002563924253117329,0.9988894768426608,0.9969911556388025
23,0.7925620996621939,0.0006579829566708898,0.9990420106613479,0.9978083445657386
24,0.7539823290973857,0.00027888476153320105,0.9990254472437364,0.9978643911333688
25,0.7172909215982783,0.0001773184949275654,0.9990690396723269,0.997797024298104
26,0.7704053353627605,0.0006402922828098497,0.999146416821886,0.9976733103528915
27,0.760975968448137,0.00021183084791947886,0.9990368908173507,0.9977766894127695
28,0.8418786374448214,0.0012469572138109212,0.9991244771593288,0.9980303903330187
29,0.8063199820129957,0.0008436285458559411,0.999217018062705,0.9982194280366079
30,0.8428797897420177,0.0012042438916667452,0.9992149105703247,0.9980758160736899
31,0.8312459879599104,0.00144200089497564,0.9992581260803256,0.9981082085660655
32,0.8333005894491854,0.0008953356159826637,0.9993238925789475,0.998365429174183
