epoch,updates,auc,ap,val_auc,val_ap
0,0,0.7977564209013388,0.3792502558912756,0.9767140964485832,0.9810011165025383
1,841,0.9370092721556943,0.4593598436178207,0.9888465514756924,0.9923888089079641
2,1000,0.956958659997897,0.4648002853268615,0.9870127200507121,0.9898649330055848
2,1682,0.9655260086102293,0.45073950751401837,0.9442684118569186,0.9545491410980917
3,2000,0.9669530288236456,0.4636979606733807,0.9486502140669985,0.9577308116997666
3,2523,0.9600249107877895,0.44390092428822137,0.9720498986455874,0.9757402230034266
4,3000,0.9446596584927563,0.43330948396293234,0.9850813091828036,0.9876974525343131
4,3364,0.8556216602314856,0.4115792327416218,0.9871644932793631,0.990150800629692
5,4000,0.8062872333605614,0.4091912150772468,0.9909997142494317,0.9936376498544708
5,4205,0.7811205338862959,0.41465780483027376,0.9882811470691466,0.9910294349918329
6,5000,0.8036764914391477,0.4142686794829607,0.9847791853059491,0.9883635902585727
6,5046,0.7710211150000866,0.4134914359924232,0.9875032875907169,0.9903810179637933
7,5887,0.7552342556351189,0.4083207259437077,0.9860669485031316,0.9901770906410343
8,6000,0.7531763419843515,0.413351219022162,0.9854204133238044,0.9895375774836062
8,6728,0.7532194019579296,0.42047880058365683,0.9875456557362486,0.9915323209094413
9,7000,0.7534045239839915,0.4235317300214177,0.988011023927935,0.9919349264759906
9,7569,0.7525293665709619,0.4003661460639436,0.9838750390905627,0.9883479600304075
10,8000,0.746337226513998,0.3937575604701099,0.9877886221144487,0.9920413140356789
10,8410,0.7479652024657338,0.4049855258539597,0.9878857283001531,0.9919269104835894
