epoch,updates,auc,ap,val_auc,val_ap
0,0,0.9653949662667558,0.10234880007777324,0.9901768527076059,0.9885862477165734
1,1000,0.977617349924764,0.10239523137681678,0.9988767080567617,0.9984701792716157
1,2000,0.9811683718821768,0.10810354733378569,0.9997335758747548,0.9996523367801714
1,2209,0.9819365642443217,0.10701717766155373,0.9998737740573345,0.9998507829508347
2,3000,0.9842794161952364,0.14971180909998247,0.9999791982579628,0.9999794859462191
2,4000,0.9885168235815255,0.2112137746009377,0.9999852852109014,0.9999852579700063
2,4418,0.9867995668579298,0.19915909608595916,0.9999820536779354,0.9999817922432067
3,5000,0.9886903959224334,0.20986053312669437,0.9999748848747029,0.9999689519543505
3,6000,0.9901560923984314,0.22874351465736933,0.999983642869178,0.9999825319911041
3,6627,0.9897073124618052,0.24799465371860074,0.9999721261914828,0.9999636249609734
4,7000,0.989722910848845,0.2616418216603146,0.9999565948853953,0.9999354184358327
4,8000,0.9894056133905772,0.2707367104553333,0.9999603245141165,0.9999255122971895
4,8836,0.9889605235682403,0.20847613215324434,0.9999883737123396,0.9999866283180459
5,9000,0.9887880389247757,0.2427592137610025,0.9999823791112543,0.9999766063194561
5,10000,0.9901969656512479,0.1882291554154219,0.9999645176848381,0.999948712060854
5,11000,0.9884944814703368,0.21507613910542492,0.9999907463618103,0.999990333103975
5,11045,0.9880769506784077,0.21617045798988488,0.9999889458321961,0.9999864538538261
6,12000,0.9889886546469331,0.19536545226889962,0.9999937064876668,0.9999936459048605
6,13000,0.9888946211886991,0.22915526352332788,0.999994194806536,0.9999942132300835
6,13254,0.9866068872986,0.18581749080917134,0.9999944795434882,0.9999944792521275
7,14000,0.9907580322206117,0.21781936444293343,0.9999934254412858,0.999993425842373
7,15000,0.9888747525820668,0.18950211532536068,0.9999929198830705,0.9999929623314916
7,15463,0.9882022896804656,0.22080110903508363,0.9999917376554948,0.9999918073439293
8,16000,0.9889235942257832,0.23144869894874034,0.9999887173420512,0.9999881125548427
8,17000,0.9868158984336166,0.22071380564286833,0.9999859398118971,0.9999852030758715
8,17672,0.9885390287234065,0.18322150414372357,0.9999792095923951,0.999977689836346
9,18000,0.9881491778171567,0.1954160756138479,0.999986562849126,0.9999866468270161
9,19000,0.9894324070042656,0.17234641523833963,0.9999638528378159,0.9999637904968197
9,19881,0.9855620129064245,0.1867116653501824,0.9999233308162125,0.9999172660461088
10,20000,0.9866326053003722,0.21565847227048796,0.9999175828266024,0.9999130062688794
10,21000,0.9810332234605832,0.18910311664761006,0.9999644407708318,0.9999624035152207
10,22000,0.9844861995647486,0.1720717946604474,0.9999613156826969,0.9999580755267256
10,22090,0.9862155015304024,0.15409760296707772,0.9999439261364698,0.9999330986211972
