epoch,updates,auc,ap,val_auc,val_ap
0,0,0.19504983504680312,0.0001252530004447114,0.3612957655329981,0.39971977029595446
1,2000,0.9527703690428588,0.005823727520964626,0.999692449627365,0.9997100074296699
1,4000,0.9894192312268156,0.011366811944085441,0.9998850590067871,0.9998648004098748
1,4079,0.9909351254201022,0.01309501982847457,0.9998767756076582,0.9998586451640621
2,6000,0.9914520037451504,0.013906367554946219,0.9999287908648604,0.9999054716740298
2,8000,0.9929894429349228,0.016418700312024696,0.9999365946214274,0.9999195450256981
2,8158,0.9906129416266501,0.012995544574333617,0.9999399702733832,0.9999247362179342
3,10000,0.9919401218097824,0.014050059507326752,0.9999420514007225,0.9999282053310685
3,12000,0.9911835690481943,0.01305725939765047,0.9999439706093056,0.9999170114379822
3,12237,0.9939741794682584,0.019406669266869514,0.9999505494545999,0.9999226339302677
4,14000,0.9909372169226851,0.012594169687845144,0.9999473770976011,0.9999217390712483
4,16000,0.9922332093584678,0.015431078069917734,0.9999472788509062,0.9999053771590751
4,16316,0.9942902483465286,0.020941913522665695,0.9999512918471353,0.9999358429490149
5,18000,0.9911812339569572,0.01290250939334228,0.9999452427903701,0.9999065882646571
5,20000,0.9921173283559268,0.015193341159187617,0.9999457976078598,0.9999288116765623
5,20395,0.9936366747884163,0.017777445190271034,0.9999536790248246,0.9999450923380815
6,22000,0.9915591323553568,0.013011976043213528,0.999947582738622,0.9999335754488919
6,24000,0.9936870556417972,0.017502510459994285,0.9999517448135397,0.9999388261104647
6,24474,0.9914036135990473,0.012237789766639452,0.9999458202577391,0.999933842360441
7,26000,0.9930982178684474,0.015046038699677109,0.9999374880204956,0.9999254285483964
7,28000,0.9949147256598742,0.02255793988350939,0.999944901299599,0.9999242188881574
7,28553,0.9943031333463762,0.01929023478340104,0.9999485486547239,0.9999343099504345
8,30000,0.9954367781439223,0.02277415357880799,0.9999392952893689,0.9999226685133372
8,32000,0.9938928544561823,0.018095644157366975,0.9999588509123669,0.9999498839967622
8,32632,0.995850122891316,0.024672446072781826,0.9999557727996305,0.999947387677731
9,34000,0.9934186461436674,0.01526237732768852,0.9999470762896673,0.9999233241796689
9,36000,0.9948342406086746,0.019504658931316723,0.9999524135077552,0.9999336509889472
9,36711,0.9945638824013111,0.01940991005586185,0.9999484454444257,0.9999223827488725
10,38000,0.9934544284770122,0.015756764526446324,0.9999461551065267,0.9999364220770391
10,40000,0.9939672833894612,0.01671023196691048,0.999931342067077,0.9998950094080121
10,40790,0.9942370704234287,0.018409922663558308,0.9999446770037941,0.999930698012034
11,42000,0.9927400753498664,0.016210283063017486,0.9999360656693368,0.9999006396812286
11,44000,0.9939365240221587,0.016428017337876563,0.9999596637748622,0.9999541316480143
11,44869,0.9939585981939968,0.017500428119675518,0.9999543836657268,0.999934397567079
12,46000,0.9954243047249043,0.026972228244771718,0.9999449689832642,0.9999047448906311
12,48000,0.9948793465077501,0.022000365125231576,0.9999477748718917,0.9999360435820257
12,48948,0.9944539819202117,0.019611039633852145,0.9999641011096476,0.9999553912818915
13,50000,0.994403349078568,0.018953150881714873,0.9999539814120868,0.9999467196343483
13,52000,0.9934661459312413,0.017888618526067875,0.9999600162090396,0.9999543347266088
13,53027,0.9946360518398318,0.019295547873823482,0.9999488109828093,0.9999307030142683
14,54000,0.9951389952139366,0.02133264660546627,0.9999613622700193,0.9999528987398824
14,56000,0.9943452909827747,0.018198745112729158,0.9999623963925607,0.9999557718148004
14,57106,0.9916339392710302,0.014427537774007458,0.9999450093450999,0.9999355594052534
15,58000,0.9937026873137114,0.017606068671029103,0.9999576649395167,0.9999452009644337
15,60000,0.994659957126381,0.01903204257350855,0.9999542295133772,0.9999430689834572
15,61185,0.9939760441814045,0.02016757164301569,0.9999613716487715,0.9999475619694437
16,62000,0.9891261184793039,0.011151091953658142,0.9999540991445015,0.9999493575405334
16,64000,0.992914073245462,0.02135317666086678,0.9999567054232713,0.9999500116081522
16,65264,0.9937929999071675,0.02059791503060705,0.9999572715161748,0.9999425891986411
17,66000,0.9921288778179805,0.015436807289951797,0.999959057380655,0.999950491309524
17,68000,0.9935254723679582,0.018075828850217173,0.9999573320424194,0.9999520630740177
17,69343,0.9933152889577971,0.01677928385231387,0.9999543497257593,0.9999492792322429
18,70000,0.9927917077449533,0.016172180065618914,0.9999646723642582,0.9999559933497622
18,72000,0.9916579957505371,0.01541354861846841,0.9999602489536091,0.9999565114513715
18,73422,0.9921359334893443,0.01595202209014337,0.9999540582415488,0.9999487117946442
19,74000,0.991426452135283,0.016162129553621087,0.9999502227189008,0.9999445178051956
19,76000,0.9904581452366944,0.012757798210835824,0.9999469527627134,0.9999385017080522
19,77501,0.9905473238829671,0.013476317277378613,0.9999580505891148,0.999953289945906
20,78000,0.9910926348836895,0.013492852745468556,0.9999656905816244,0.9999587421347947
20,80000,0.9943443418269842,0.018071997939610698,0.9999644356209249,0.9999566304503433
20,81580,0.9935792802617157,0.017914865235078785,0.9999658915782094,0.9999523765587504
21,82000,0.993169639741788,0.016902511773805327,0.9999631004299796,0.9999529840052389
21,84000,0.991057129737434,0.013771496771665444,0.999962375050534,0.9999583160607992
21,85659,0.9947989622518558,0.021928073037107112,0.9999536958012901,0.9999489064005528
22,86000,0.9923446301687538,0.013810690469850489,0.999958455067755,0.9999534313664261
22,88000,0.9948204400514714,0.02076298346431084,0.9999402970200881,0.9999177053890831
22,89738,0.9927367491047949,0.01530635112059002,0.9999613127697241,0.9999594227871997
23,90000,0.9909939646795107,0.01258334769820652,0.9999583947597915,0.9999571991556675
23,92000,0.989847577675466,0.012038604582049904,0.9999386913696261,0.999929490156659
23,93817,0.990229558283726,0.011855039876896359,0.9999555682665241,0.9999529193666331
24,94000,0.9923741883920028,0.015098187551838631,0.999964917077605,0.9999552156291768
24,96000,0.9920891056704717,0.014841116958890998,0.9999631367765426,0.9999614359935303
24,97896,0.9925204591790605,0.015323065342067106,0.9999637208730552,0.9999530537642524
