epoch,auc,ap,val_auc,val_ap
0,0.9776664010710787,0.002854927746305586,0.9986680276833447,0.9752785691850404
1,0.9747959926126569,0.01990458414036878,0.9989865519854028,0.9924760152275454
2,0.9784753335900636,0.041628756988289696,0.9991266903518246,0.9935708224447632
3,0.9748482910838864,0.051040703082117625,0.9990818824942078,0.9939311867043952
4,0.977022217327559,0.041517455953370974,0.9989256020754465,0.9941505089266915
5,0.9730260683942247,0.05247155320063842,0.9989501111817651,0.9937296185451342
6,0.9722317438847912,0.055809154010800666,0.9988112724313714,0.9924468012261147
7,0.9641713824984929,0.03840865279294695,0.9986760495284742,0.9915748752746262
8,0.9555278987540187,0.021406082834941616,0.9987892776864024,0.9920797321293031
9,0.9480408233193355,0.01814779761452212,0.9988135959006764,0.9895946152562058
10,0.9396536000346342,0.013864685399331684,0.9983823679068216,0.98314843504217
11,0.9415514432524275,0.005694886967053478,0.9983168929491987,0.9807684293398918
12,0.945446496310446,0.007785821666587386,0.9984192848722832,0.9864807359288984
13,0.9349272918048572,0.004528380905154373,0.9983729106183488,0.98500582010972
14,0.9421058429881763,0.005376622574380361,0.9984500787665365,0.9848682138421074
15,0.935619364976473,0.0036831557736713067,0.9983500516385642,0.9835432882417628
16,0.9301920661789399,0.0034196521316558746,0.9983686896747501,0.9851413908548979
17,0.933917953536624,0.002489415178673917,0.9983075610703895,0.9826846186242113
18,0.9380187514318749,0.0023100218048288765,0.9983883020811051,0.9837212458306767
19,0.9328047686672013,0.0018173379749535238,0.9981447555798975,0.9828201489611635
20,0.9306797060341978,0.0020514557187100153,0.9977868804601716,0.9785505304671089
21,0.933290784884838,0.001339923513653975,0.9982382946770056,0.9803387947770253
22,0.922173466959151,0.00115128830597541,0.9979473704235284,0.9782004596166756
23,0.9347236277459353,0.0014058283876039386,0.998227942737711,0.9805392624055785
24,0.9281690152789785,0.0011851027856378893,0.9981510902753084,0.9802755090029585
25,0.9287430295030026,0.0012109308549203225,0.9983203789311648,0.9822996266351636
26,0.9211910085634619,0.001201701688505463,0.9982495779425602,0.9793248527406926
27,0.9329857522425336,0.0013761605860449484,0.9981600763411324,0.980036873117963
28,0.9330659457539077,0.0013414352166305759,0.9982998095242699,0.9803554202205724
29,0.9327896782954053,0.0012630292189146084,0.9983556335076174,0.9807924579141267
30,0.9339939318955712,0.0012868994230317082,0.9981912580696704,0.9800723510420768
31,0.9336789193991102,0.0012669426263494483,0.9982696782515944,0.9807460365022896
32,0.9337696145355656,0.0012795402768199008,0.9981327539384368,0.9799747435889447
