epoch,auc,ap,val_auc,val_ap
0,0.9554685477053927,0.001148118808889148,0.9979934479232176,0.9647136382286291
1,0.9153210620126037,0.0007719390551901195,0.9974850719799256,0.9773022195744621
2,0.9186609791807285,0.0008306773382476091,0.9972795320598029,0.975938433598625
3,0.9277561463007084,0.0010452365772254755,0.997568731651175,0.9797632182445656
4,0.9226331881290564,0.0008485195067007684,0.9973817528740658,0.9801041412592266
5,0.9371942572132799,0.0017981689588992367,0.9979727371456971,0.9852835738997934
6,0.9471062543517429,0.0026087501989466924,0.9979663167779953,0.9855679475291604
7,0.9621244483620245,0.006724401706074834,0.9983353676419132,0.9889545918041771
8,0.9627733248911743,0.006269761974657591,0.9982452939714329,0.9895105267444698
9,0.9726001724826501,0.00824259947155685,0.9983767510627504,0.9909937085699227
10,0.9725448647646059,0.008763356845685062,0.9988352524182429,0.9914612239497481
11,0.9741439964923878,0.02455250622514103,0.9985362939039177,0.9919201967113638
12,0.9748801884695852,0.02025247752907854,0.9986903610712434,0.9930219721056212
13,0.9771640822706451,0.026009413649550374,0.9988208792006191,0.994254423818012
14,0.9776387172614597,0.03385848329321056,0.998762235573053,0.9939685503058059
15,0.9789513510373771,0.05208087356732261,0.9986382097594823,0.9935211165444284
16,0.9778432861436773,0.034429505946915774,0.9988269373906344,0.9945743866994501
17,0.9818271884355739,0.029482831581424365,0.9988935185790772,0.9947693026885749
18,0.9824804109539687,0.032920270353606576,0.9988791824258954,0.9943705529070358
19,0.9828852988863384,0.030217127173215154,0.9989707798525231,0.9941916725182625
20,0.9862322150360546,0.04124545130287219,0.9990149706403696,0.9941983577006696
21,0.9867423871982649,0.03549184863428371,0.9989621772387922,0.9945334372224361
22,0.9878024680830361,0.038260345044179286,0.9989632664359411,0.9942000331152152
23,0.9917772969204192,0.04377656086063199,0.9987616640521431,0.993676321626025
24,0.9903531649539781,0.0398070271094351,0.9988175696026078,0.99397169573031
25,0.9904509457711214,0.037827481808882214,0.9990740753352162,0.9943079751378044
26,0.984944213261567,0.040331561551160494,0.9990080756197087,0.994278690988343
27,0.9893905023264931,0.03355484086748142,0.9991837824477503,0.9940832357210225
28,0.9893224766391965,0.03599924791840438,0.9989693567630118,0.9937640872043393
29,0.9907724134093879,0.03792848860275992,0.9988807916863549,0.993578456169281
30,0.990704860626253,0.03575219441951771,0.9990217332433962,0.9940911450839498
31,0.9915679895385023,0.03640168746017678,0.9989184032689937,0.9939083703514386
32,0.9907279320439494,0.036981921267630447,0.9988283592512462,0.9939626016729861
