epoch,auc,ap,val_auc,val_ap
0,0.9744277295312544,0.0012578685906030225,0.9990030463017147,0.9805044016843019
1,0.9754815791155231,0.007020535094052346,0.9992844414423896,0.9931840225700356
2,0.9728334293076567,0.008193314593812858,0.9991846842980978,0.9946775537179793
3,0.9662647384838096,0.010343854280708768,0.9991430255005664,0.9940845157260042
4,0.9682743510238456,0.01286951120410703,0.9993179411912263,0.9950492596935481
5,0.9740145153329464,0.015015331362534152,0.9991703025842675,0.994801323012956
6,0.9820064853193965,0.0169505020122036,0.9992895827494013,0.9952578220224828
7,0.9798497333785253,0.01930772507643537,0.9991584371090274,0.9951578224156085
8,0.9813133780640139,0.03687006593150249,0.9992488235978598,0.9955860281192984
9,0.9825872368513758,0.028290094101770292,0.9991470765436145,0.9949388203458107
10,0.9689558894670889,0.01841115919940923,0.9988846977811169,0.9941505303753398
11,0.9704383194822228,0.025400037962940106,0.9987704670060071,0.9941502070749069
12,0.9676596828053977,0.021567184604879795,0.9989937256716115,0.9943384286072277
13,0.9666582830216901,0.021870493178167874,0.9990913183432422,0.9941440940457327
14,0.9619054164941986,0.017251823470901675,0.9989744330267454,0.9939562281129815
15,0.9580489461103765,0.0233963319502383,0.9990996866968492,0.9943385051624213
16,0.9547728300190381,0.0170601733986497,0.9991285528157361,0.9933151361692929
17,0.9539289719513732,0.016773829802002923,0.9988830551104972,0.9932584527478959
18,0.9537198269332187,0.014256473267358023,0.9990686125220909,0.9929289997876065
19,0.9526148485273468,0.01263341254146972,0.9991282841758884,0.992937739366049
20,0.9528784626468325,0.01352575560061119,0.9989793158433836,0.9923869464567991
21,0.9552302418402878,0.015703474482213403,0.9989295141555687,0.9917697233193044
22,0.9531145758129749,0.012704423232610286,0.9988826060581433,0.9917066822591083
23,0.9541034231438869,0.013178764649169453,0.9989548315213503,0.9914789615417418
24,0.9527560577099956,0.013051744759941461,0.999133078181679,0.9918896825577946
25,0.9533848626101805,0.013536625049565662,0.9989789971192395,0.9919482517508219
26,0.9541943878357145,0.014239635301758698,0.9989982997220248,0.9909130493901983
27,0.9524769969642454,0.011919356327055543,0.9990245281003824,0.991771965906801
28,0.9526893025585464,0.01307535226677869,0.9988727317983788,0.9909651872041896
29,0.952893310261159,0.011351466754216687,0.998930802537626,0.9907423716651272
30,0.9534630431261735,0.011231848752432909,0.9990802802269837,0.9910507023658448
31,0.9523994406817458,0.011106414178623498,0.9990521081476618,0.991496349567913
32,0.9523324774524655,0.012024432126750766,0.9990018709401254,0.9910182515286816
