epoch,auc,ap,val_auc,val_ap
0,0.9487924398539365,0.0006327266239419747,0.9785366777076466,0.3909484106141419
1,0.9454692697985204,0.005721375922221529,0.9945646779105831,0.8852489226670841
2,0.9401274326647212,0.001139529811363847,0.9936342206272849,0.8571518585121854
3,0.9354738476369124,0.0005909603159063024,0.9916125406145456,0.7923357081253426
4,0.9251217138662221,0.0005367684304877489,0.9920381760181546,0.841340318394877
5,0.9170705630766443,0.00041369451228606187,0.9891518528295542,0.7327869046150691
6,0.9228913244420036,0.00045289517206984875,0.9910052989242935,0.8252881768100075
7,0.9166049242993304,0.00040382665837250157,0.9918452481637738,0.8504769730826751
8,0.9211343309996964,0.00044210754513618523,0.9896915604094745,0.8247614239998916
9,0.9049745494960474,0.00033297326854760887,0.9891439521150418,0.8052932605259014
10,0.9036967766385748,0.0003324768766638648,0.9900984898278757,0.840530813316224
