epoch,updates,auc,ap,val_auc,val_ap
0,0,0.711493947700478,0.7687230476441014,1.0,1.0
1,250,0.9357256267397684,0.9029961426808036,1.0,1.0
1,500,0.9260902161849448,0.8870245528644372,0.996745554201102,0.9954226528320024
1,750,0.939424727732827,0.9075810069987252,0.8916677442401646,0.7649695318249109
1,1000,0.9688798458534114,0.9627715893838337,0.8845274209003854,0.7406562105975267
1,1250,0.9816875378707026,0.965688364384503,0.9771950684145871,0.9591522621098586
1,1500,0.9669400228518531,0.9522985483013525,0.9953412345455556,0.9957257232778002
1,1734,0.906991772240452,0.8417540978070108,0.9945410484184224,0.9950331377235906
2,1750,0.9065023517214993,0.8406694728141813,0.9947187205339674,0.9951983464524875
2,2000,0.9335286420408732,0.89893063684071,0.9943164801308798,0.9948244662755085
2,2250,0.9577487639628619,0.9364688711314243,0.9993187844459746,0.9992985983520771
2,2500,0.8777162505862087,0.8828293256096942,0.9993076332240878,0.9992821639579136
2,2750,0.9344114660240926,0.9006682838338185,0.9970520918778889,0.9971693882300088
2,3000,0.9350253270333156,0.9061006721093936,0.9975516714941577,0.9976495714418819
2,3250,0.5744672097340392,0.5876341069462133,0.9992282802870823,0.9992351789273908
2,3468,0.9179957086255792,0.8764507418527886,0.9980684666279012,0.9982067323903562
3,3500,0.9180676700668323,0.8785112107909993,0.9984531590037179,0.9984854054594441
3,3750,0.49618998414703275,0.5999115627323113,0.9969817939587107,0.997929766505679
3,4000,0.9074324126763599,0.8495344321022502,0.994365946188128,0.9948210108599879
3,4250,0.9315464511581298,0.9196323795241571,0.9989836343260886,0.9990334184514086
3,4500,0.5016822461535625,0.6028656312174373,0.9991368908179428,0.9992416008800779
3,4750,0.9274249080228398,0.9424211638956395,0.9966151848668682,0.9958616213780227
3,5000,0.7013492552803167,0.6902436830620925,0.9725638844089012,0.9827438798241079
3,5202,0.49827407410152685,0.6079427312545885,0.9742370406226789,0.9846944837215327
4,5250,0.4986000868535418,0.6100630965642052,0.9740613674701544,0.9849508300985697
4,5500,0.4999916596460137,0.6181233808364981,0.9577869659816539,0.9750900809302587
4,5750,0.5003230014705846,0.6205676661809474,0.9488058032459348,0.9709947489147612
4,6000,0.5000086382942249,0.6200619999687642,0.9460519052246624,0.9675553036574106
4,6250,0.5000195320676631,0.62008501098853,0.9462973495478724,0.9719563020295792
4,6500,0.50000396953418,0.6200569061331049,0.9455227483402922,0.9677124712119888
4,6750,0.5003230014705846,0.6205676661809474,0.9427373261918148,0.9772515835782881
