8.922799110412598,2,29979,9.525784015655518
8.926114082336426,3,65474,3.4379491806030273
8.91711139678955,4,98037,4.550878047943115
8.92684555053711,5,130970,4.239037036895752
8.920595169067383,6,164411,4.899265766143799
8.920470237731934,7,194529,4.545536518096924
8.915464401245117,8,225573,4.626222848892212
8.918167114257812,9,257816,4.315582752227783
8.927325248718262,10,288143,4.1733787059783936
8.935523986816406,11,320335,4.425281047821045
8.910711288452148,12,351470,4.584221124649048
8.928875923156738,13,382921,4.489611387252808
8.925610542297363,14,417657,4.227976322174072
8.914932250976562,15,446768,4.351790428161621
8.908127784729004,16,479165,4.368696928024292
