,auc,ap
0,0.4835338973203536,0.586005197123967
1,0.5029878289963005,0.5922995560672747
2,0.43760687432322887,0.5631048780060423
3,0.5001743778818608,0.5939736522176988
4,0.4941806950377991,0.5938365239046678
5,0.44995756322234004,0.5657599279328878
6,0.5047739012350787,0.5910643618304083
7,0.42910271592253235,0.5564891528823721
8,0.42178965569033144,0.5543585499432813
9,0.48878047461938856,0.5869595994207657
