epoch,auc,ap,val_auc,val_ap
0,0.9615449815530176,0.0008148416092439807,0.97713823924466,0.3703441274250998
1,0.9448752485757672,0.004272007589242223,0.9940140723620243,0.8685677220389534
2,0.937519854881224,0.0008634793794924285,0.9923001890989804,0.7875029941126704
3,0.9317392194339751,0.0006711146097883575,0.9926715680707843,0.8356589016124208
4,0.9319308118259988,0.0005395296831711594,0.9927560575381857,0.8510185366562486
5,0.9230745448540202,0.0005637603631171585,0.9915428165281984,0.8448910936617903
6,0.923373536933834,0.0005725834123018502,0.9909164642883246,0.8264189642983637
7,0.9288766044361362,0.00043145190625138336,0.9850316245870014,0.6969816822611857
8,0.9138487174668892,0.0004033465267844015,0.9860921768190505,0.7559681459955943
9,0.9065429156554242,0.00033291946772497153,0.9900910766653493,0.8243917418243297
10,0.9140503180873193,0.0003962530233279958,0.9863472636881481,0.7653622471207641
11,0.8873603717359635,0.00026326847221558146,0.9911195638404198,0.8591335689861368
12,0.9149597947600983,0.00034711453791568404,0.9919766047092821,0.8766946978874313
13,0.915897144404161,0.0003941530036593013,0.9931789924271787,0.9028949830807617
14,0.9113318159036812,0.00035661126322292464,0.9938087511094388,0.9045175136980341
15,0.905201195120875,0.0003853679798023167,0.993957184891172,0.923899501236146
16,0.9049015945710401,0.0003313435224111107,0.9950960199689649,0.9339649610493079
17,0.9090749107431227,0.000365197077293615,0.9935121583421072,0.9108725634460154
18,0.9203182292536219,0.00043641355696336765,0.9948078477083317,0.9269286841759843
19,0.918769627335505,0.0004446763801851582,0.9938165437485522,0.9153805876262819
20,0.9121202748251639,0.0004105648651526577,0.9948304133229234,0.9297555994249177
21,0.9147936288484956,0.0004227281514536821,0.9950359457134563,0.931003228518043
22,0.9142913731019503,0.0003753534438488046,0.9936194848724402,0.9091676990749377
23,0.9180558683553861,0.00042163003633708025,0.9955662341715247,0.9401666283140682
24,0.9228804775968841,0.000515161326119392,0.995025009793328,0.9283760587102459
25,0.9240663762101917,0.00047864514567429206,0.9958475285748355,0.9451487275735871
26,0.9268976613073258,0.0006266620960289304,0.9954808473626888,0.937122191737167
27,0.9247261232296691,0.000535522033103954,0.9949964012925019,0.9315389043448469
28,0.9263511259677842,0.0005740243516398314,0.9960299051753456,0.9441629889315828
29,0.9295026255071567,0.000643522952551598,0.9959904077119186,0.9454229300288642
30,0.926296571743704,0.00063091573911174,0.9961327227515895,0.945418419184326
31,0.9292046596293735,0.0006296269228363346,0.9959266389740631,0.9415925946530573
32,0.9292366500195575,0.0006502389098743075,0.9958846392585168,0.9431277858525285
