epoch,auc,ap,val_auc,val_ap
0,0.9818152854378268,0.0026160196650596573,0.998403279227818,0.9660298197015653
1,0.9762597161155057,0.028584267728753037,0.9992339743569212,0.9936776818638375
2,0.9808921055787924,0.036765727203843884,0.9992011658008455,0.9943260491277645
3,0.9791853440165285,0.05374759555266959,0.9990709595114176,0.9944236212264589
4,0.9775878438081038,0.029103812446778794,0.9990788179924465,0.9936028446031748
5,0.9707879091546314,0.056552903315205974,0.9988881505621601,0.9937471249838454
6,0.9648117404473453,0.030146793239470476,0.999053353936701,0.9939091907029758
7,0.9553428308630775,0.02612297268428914,0.9987589570010771,0.9925049566619557
8,0.9576638602515994,0.030657470333294832,0.9989440226847829,0.992350077496299
9,0.9501709460268679,0.02064288750242528,0.9985839630468892,0.9902841952384054
10,0.9437447869409747,0.003848935169415586,0.9986176036800962,0.9881653930556188
11,0.9324731446238912,0.0050126040794794035,0.9983918971139276,0.9854087887535982
12,0.9443185300332795,0.007754899969473536,0.9984751931339895,0.9845441427095986
13,0.945088435348156,0.003747825431038552,0.998214760267973,0.984458407678328
14,0.9315229603608832,0.004326869446692321,0.9983555203132761,0.9847581678880645
15,0.9322362385551046,0.002153762861532825,0.9980940408991215,0.9824043802173413
16,0.9353111197385644,0.002888443413127004,0.9984552632765953,0.9852981740216912
17,0.9324887346977515,0.0019619750852115396,0.9983435873752698,0.9820875119080785
18,0.9288077779644592,0.0017684872020618239,0.9983116734140229,0.9817316697089079
19,0.937437273203834,0.0018683614227602097,0.9980905251170726,0.9785598352028314
20,0.9374606567382772,0.001843290554263852,0.9983718243269436,0.9804179782746597
21,0.929914351633703,0.0013584008548942835,0.9983490599636003,0.9822500123419544
22,0.9364681128731688,0.0015571985276860484,0.9985666527882808,0.9831656573635454
23,0.9345034451446494,0.0015397002615480894,0.9984075810518825,0.9814869722289077
24,0.9302956574118818,0.0013549171202761345,0.9982343849456435,0.9823174593141776
25,0.9360680863955801,0.0015532522657874391,0.9984110177747126,0.982047389743769
26,0.9341829406545253,0.0013046931636265216,0.9981492904351862,0.9816173821904687
27,0.9347610234306861,0.001410491036624019,0.9983737610376198,0.9823101550929414
28,0.9343595829696543,0.0014127979619642799,0.9984795458498289,0.9830521532000633
29,0.9363122452378583,0.0014780641333813206,0.9984506801022641,0.982385675701761
30,0.934995457787055,0.0014909404879368759,0.9985687525123645,0.9832089309105279
31,0.9354803216948845,0.0015177698172757297,0.9984815156170247,0.9827342354301791
32,0.9358001751536129,0.001549705201184824,0.9985068245042819,0.9827753225471263
