epoch,auc,ap,val_auc,val_ap
0,0.9529674695154312,0.0011311269414763347,0.9973177742949437,0.9269998543780906
1,0.9245331688736599,0.0013344052995305936,0.9976632239412968,0.9777470870776237
2,0.9348773389382692,0.0014151656228332593,0.9973768517860162,0.9772105214717476
3,0.9188140487997497,0.0009604814953238026,0.9973746220431581,0.9796999888872436
4,0.9172773088943524,0.0010667175637894201,0.9977072528798013,0.9816755859375357
5,0.9346660642750403,0.0014413077296652427,0.9979873674008222,0.9834687803515444
6,0.9346935242433562,0.0018654750591941996,0.9977414751362408,0.985615595517231
7,0.9546666772218876,0.004767637537827612,0.9983747868653879,0.9890027190507314
8,0.961400503026265,0.006507563724979428,0.9983843475553147,0.9902201039336784
9,0.9689066491094378,0.007237293081149776,0.9986161997932487,0.9926175981499207
10,0.9679813711322729,0.007098471141118643,0.9984529971294233,0.9922541687009703
11,0.974797452310169,0.012451862083606968,0.9986738414843905,0.9934138892276099
12,0.9764935293910755,0.015553267315272352,0.9987850544824532,0.9934387755860391
13,0.9773986458874849,0.02382445851855095,0.9988328778449788,0.9942762686478113
14,0.9789024369835974,0.03381502222531927,0.9989723965453217,0.9949737847719948
15,0.9801880490157219,0.035097388533780284,0.9990537490412391,0.9944928557621454
16,0.9801641673555619,0.03220927942522109,0.9988249135695305,0.9945293460584662
17,0.9824477521925697,0.04260480480382618,0.9989289295028189,0.9951182530979726
18,0.9813964641725096,0.04238557009636252,0.9987750521518822,0.9949395947253654
19,0.9843085480983446,0.02953065843588616,0.9989637125442403,0.9952512946888511
20,0.9817239660678779,0.038455184682244986,0.9988772733374677,0.9943899802907352
21,0.9817597680656042,0.039129982537833646,0.998756429631661,0.9945622316611842
22,0.9846534150345262,0.04211149512405529,0.9989129664602125,0.9950602163369834
23,0.9882746124452663,0.03868985899485356,0.9989420115976739,0.9949475662002386
24,0.9842892945935793,0.04098917662321615,0.9988888501126183,0.9947139068080341
25,0.9879433210112164,0.038703782428298035,0.999133731240236,0.9951571466142749
26,0.9870641827167502,0.040150112444026664,0.9989961114493766,0.994584546333679
27,0.9890157100149664,0.03831863492678565,0.9990216170048023,0.9945323852362199
28,0.9882778975528419,0.03804645744805759,0.9988938621670758,0.994789573349512
29,0.9891540786199512,0.0364606223139465,0.9989537632538085,0.994372166223813
30,0.9890339515048258,0.03556629028647458,0.9989612881607508,0.9945177067065374
31,0.9892264392620622,0.035995873528557515,0.999028005565513,0.9946424768455768
32,0.9894568192534191,0.03527210007196646,0.9989872157150536,0.9946022254012092
