epoch,auc,ap,val_auc,val_ap
0,0.9639818094072391,0.0008910753931734805,0.9982753568972416,0.9668730328608038
1,0.9732001475687978,0.006596839345049361,0.9991282623002937,0.9929986323066429
2,0.9729750987836893,0.008023253091779994,0.999184998383661,0.9941758013119897
3,0.9667464355101035,0.00976246976231808,0.9992206335948727,0.9947266545267612
4,0.9665699555587368,0.010659615416349582,0.9991284837645359,0.9950851056566932
5,0.972122837209073,0.0118296032125511,0.9992007246611915,0.995582023217063
6,0.9706458928822135,0.012719074785523013,0.9992010809065631,0.9950928210589444
7,0.9824252230383119,0.03008882167855333,0.9991249944524576,0.9956428523312302
8,0.9729452758709126,0.025263882552589552,0.9991062169140451,0.995570068535839
9,0.9788195904798768,0.027105745918242854,0.9990754465692834,0.9945031750188544
10,0.9706258385930681,0.019909081620213917,0.9989626447570598,0.9941386627296027
11,0.9696206177437349,0.03459352323033765,0.9991001744580725,0.994825908363663
12,0.9703725700402905,0.03303480849961643,0.9991669925235769,0.9946270621830334
13,0.9582739696739299,0.019933001497352908,0.9991762289460491,0.9935333573197584
14,0.9640156693452084,0.020195808743426504,0.9990504322083382,0.9939902433558672
15,0.9553918946698418,0.014357139487433973,0.9989440274412438,0.9936513029518368
16,0.9626133887037269,0.02713025965707269,0.9991981784427516,0.993728635930359
17,0.9545452180933738,0.01822986557693659,0.9990595963585369,0.9934895568688485
18,0.9532801695105421,0.014324824770227854,0.9990651238701411,0.993637028669461
19,0.9545578068021551,0.014795635676182809,0.9989630275873351,0.9922721786042706
20,0.9539761977372961,0.016683686862038888,0.9989404562467192,0.9926437383650442
21,0.9537789021210837,0.013837282231238028,0.9989798630603692,0.9928806669974227
22,0.9540672979949835,0.013984152276221892,0.9990814887541316,0.9930218971165979
23,0.9529584228588202,0.012446207381748182,0.9989582974843328,0.9922115579837785
24,0.9532092543788182,0.016321351721699247,0.9990959075972381,0.9925567462551701
25,0.9539574864959695,0.015406143731642369,0.9988636687981243,0.9914547592266659
26,0.9519681520863819,0.011707774823792923,0.9988428573451265,0.990807093195793
27,0.9507092402232203,0.009901565927476505,0.9990240411171675,0.9920449395096872
28,0.9528869796507826,0.010990911838397316,0.9989803729270536,0.9919999905709864
29,0.9519007790068283,0.010069575236261398,0.9990064143711896,0.9915054429350714
30,0.9524244478538102,0.01003718234211721,0.9989898256388324,0.9916959255179996
31,0.9520396678063909,0.010070809126733162,0.9989227098141551,0.9912930089020655
32,0.9520134972900889,0.010019672476364136,0.9990073116271609,0.9913088708956848
