e,te_auc,te_ap,va_auc,va_ap
1241,0.7809601554837442,0.43130785618777,0.9848938864847849,0.905116524320699
1250,0.7551860579805165,0.4229430894297676,0.9864668925486615,0.9157377415680616
1259,0.7598382384923393,0.4260634712766507,0.9906412558070352,0.9125769827804793
1268,0.7694187378026626,0.4280192619614434,0.9853178995049967,0.9030360430015995
1277,0.7849219282129278,0.4322572519351232,0.9866417176025376,0.8963736577266261
1286,0.7892906190716678,0.4364577308418042,0.987408817007911,0.9022478797757834
1295,0.7668929158867965,0.43315066100650607,0.9893672709788335,0.9180164515277525
1304,0.7555973069338088,0.43523628462847175,0.9908383966529338,0.9240739692277238
1313,0.7632913325266047,0.4046658858299448,0.9866183856874526,0.907525331219986
1322,0.7624848131528165,0.4178141867158381,0.9910252422264424,0.935387883589449
1331,0.7773725714423165,0.4132222170862103,0.9881560955276749,0.902696942336883
1340,0.7878236973516655,0.4176772458511919,0.9885664535834985,0.9265394791868693
1349,0.7655558706053587,0.4257300802074815,0.9835151545025926,0.9024164735505991
1358,0.7626707351399508,0.43544656426622624,0.9912201432776757,0.9309534162611204
1367,0.7446410125035571,0.4366819991812331,0.9868993502001114,0.9228506195124172
1376,0.7701297238942635,0.4475044012998702,0.9861351737700155,0.9288281829420194
1385,0.7630700536393208,0.440553165330129,0.9902276461574118,0.9339867401822961
1394,0.763898047830169,0.44263046414833757,0.9908361784779082,0.930726545754573
1403,0.762082425837264,0.4374995379808449,0.9907765688075298,0.9194469540158913
1412,0.7507421914696344,0.4403447130222208,0.9903942514243018,0.91912727207074
1421,0.7629195506182816,0.4268755704779642,0.9892616590392578,0.9100922154827285
1430,0.7397265206184174,0.4328457705612961,0.9824051978802376,0.8996407313366334
1439,0.7459717960207398,0.4182791376750017,0.9856903972479063,0.9188564418205151
1448,0.7613059601734139,0.41966992839039324,0.9886026016209541,0.9110161848654195
1457,0.7785832159781245,0.42550367958187174,0.988651176627267,0.925895455582008
1466,0.7870829678798527,0.4306428119607946,0.9911483141869805,0.9300663411014536
1475,0.7609006281735697,0.4287966013023129,0.9897887890926323,0.9176104701408392
1484,0.7674729083528183,0.4321487353711212,0.9902909744058058,0.9217347936916541
1493,0.770662856571614,0.43366198875027523,0.9879574672505699,0.9130669232185575
1502,0.7590792271515394,0.42632618871261896,0.9877757801230763,0.9007143521832356
1511,0.7469090883411907,0.41746977075729486,0.9887276323208424,0.886802119532938
1520,0.7410855786217742,0.4285889165880447,0.9892985767358841,0.9135661664819242
1529,0.7411183908181682,0.4244337207635246,0.9869613034394252,0.9154838636120718
1538,0.7458387197378864,0.42092108095805014,0.9917923459557437,0.9139378579845735
1547,0.7357051783742165,0.42949105673815585,0.9893969677158245,0.907982722128038
1556,0.7486606996558843,0.42948953484079233,0.9895899878584103,0.9114496124640841
1565,0.7665364159934397,0.4251981578847992,0.9863944754037683,0.9216232305619863
1574,0.7651587313102888,0.42069405254300113,0.98759193103162,0.9320435820726519
1583,0.7586928183687833,0.43172248212332215,0.99033496172459,0.9273510351588302
1592,0.7489163561806261,0.4296845665163974,0.9903476308334112,0.922035749467793
1601,0.7436682736321466,0.4234682766629799,0.9858767412457755,0.9035543543431546
1610,0.7625419965770494,0.42273988713479976,0.9892997355485681,0.92232614603829
1619,0.7517949195520527,0.4245764485063161,0.9859940537343171,0.9332274758502225
1628,0.7350382453113178,0.40126151384898084,0.9867548445288475,0.9059341277273345
1637,0.7457669439203014,0.39411428262534137,0.988555539989415,0.9136402652202235
1646,0.7511477165635305,0.3763604998670758,0.9908286678151019,0.9143259367969852
1655,0.7272163087015573,0.36037260274247074,0.9904273078532908,0.9064882114721032
