epoch,updates,auc,ap,val_auc,val_ap
0,0,0.43135848506571983,0.004973727335319772,0.38712274608084113,0.42444268875610086
1,250,0.8763176738103007,0.16169941099873023,0.9060989358361576,0.9255884490683112
1,500,0.9347693259836956,0.6457462500995743,0.9863970228600067,0.9913080339402118
1,750,0.9783699766996166,0.759719062570133,0.9920584599707438,0.9947291000486226
1,841,0.9792115702286929,0.8147350235229992,0.9929163729049494,0.9953985497281367
2,1000,0.9802863662027591,0.8023608311815275,0.9928560900376064,0.9954033181446913
2,1250,0.9687965322184046,0.8026137931998836,0.9933316930649339,0.9957349588524785
2,1500,0.9771795104922343,0.8288671190846086,0.9932350424195556,0.9957663917218134
2,1682,0.9825712894964228,0.8283248450866163,0.9944336884986716,0.9964409760021057
3,1750,0.9802286655623158,0.8482488353862001,0.995148041196164,0.9968371138268017
3,2000,0.984424013132161,0.8470098834379759,0.9956772495921566,0.9971578832928759
3,2250,0.9802190315483682,0.8454156757467797,0.9957586127587791,0.9971764656515761
3,2500,0.9826437963129188,0.8513634144144776,0.996238550462752,0.9974907794689242
3,2523,0.9807383924820872,0.8495589876123043,0.9961797727106718,0.997449113895945
4,2750,0.9767780610620769,0.8405184309378272,0.996469832201338,0.9976635627312377
4,3000,0.9723196504313556,0.830367703387069,0.9964787473441731,0.9976185061875428
4,3250,0.9739451161604163,0.8182022351744458,0.9965185017287765,0.9976811807272875
4,3364,0.9751623741675026,0.826107836059989,0.9966091767671028,0.9977521134224044
5,3500,0.9773780387624723,0.8398407651275146,0.9964722998194678,0.9976578735537993
5,3750,0.9682296356668326,0.8085202122614158,0.9967201342825647,0.9978301292605287
5,4000,0.9708376191017904,0.8272596397251428,0.9967008003076259,0.9978085733092795
5,4205,0.9684976364184651,0.8317300222111077,0.996390071333643,0.9976146595634842
6,4250,0.9739110488526848,0.8168967355274046,0.9966627332198462,0.9978073567726214
6,4500,0.980157786252829,0.8299283860738248,0.9966127975824137,0.997755188803583
6,4750,0.9759615628635341,0.8412862080747988,0.9966687651320627,0.9977815856255988
6,5000,0.9738824640367846,0.8131600814175138,0.9969811371106254,0.9979687865958208
6,5046,0.9740571451916106,0.8204444922073478,0.9970468106681302,0.9980185281999451
7,5250,0.9782128119337862,0.8155933568997433,0.9965624642222378,0.9976966702464962
7,5500,0.9818157331599091,0.8429244258423486,0.9967073884007889,0.9978142228879838
7,5750,0.9813328738982191,0.8298200904951238,0.9967668032265768,0.9978499221040914
7,5887,0.9763324896410558,0.822705646953739,0.996774104619319,0.9978607361406069
8,6000,0.9761859588405133,0.813107298688885,0.9966280160084812,0.9977750793351519
8,6250,0.9785572020716012,0.8089457703264799,0.9968618120773097,0.9979140059719156
8,6500,0.9750999013454904,0.8039830724380779,0.9967286023114029,0.9978331379268329
8,6728,0.9821563924447925,0.8426587974599491,0.9965602840067554,0.9977194024807042
9,6750,0.9833252459107921,0.8449999908562518,0.9966060057449292,0.9977932197606539
9,7000,0.9794535584530452,0.8528030149884319,0.9967162531584959,0.9978255432731459
9,7250,0.979446503623934,0.8439655987794419,0.9968386962793523,0.9978885265627851
9,7500,0.9789966772375546,0.8430565495183607,0.9968045574166615,0.9978913515265604
9,7569,0.9797978520438343,0.8218784816424755,0.9966030565296703,0.9977565679891865
10,7750,0.9783400884988659,0.8304710272697214,0.9965121091264535,0.9976994947310421
10,8000,0.9770672538859074,0.8442477631827149,0.9966215072524495,0.9977676014147947
10,8250,0.9796234329452217,0.8404029792588893,0.9968213685053926,0.9978847409029026
10,8410,0.9797353033634446,0.8373716306572478,0.9968589353716949,0.9979123450609605
11,8500,0.9800762247045413,0.8336516015503442,0.9969307027641335,0.9979525242732121
11,8750,0.9809799738296873,0.8390939119159324,0.9969943387487871,0.9979891627936243
11,9000,0.9780787288033763,0.8419209388557436,0.9970826792185628,0.9980378544026692
11,9250,0.9793148686502539,0.834049488927133,0.9969320317907198,0.9979835648015127
11,9251,0.9786057859143075,0.8344346760518289,0.996715001999835,0.9978556987286726
12,9500,0.9745333702933738,0.8125163208369508,0.99701932648821,0.9980214907928113
12,9750,0.9754375056066237,0.8298430043851989,0.996817095448981,0.9978750124854093
12,10000,0.9783364128156633,0.8285826134274072,0.9969013555876206,0.9979557306974176
12,10092,0.9778346855066142,0.8297908892430441,0.9968831650871753,0.9979281223929525
13,10250,0.9779058820420435,0.8271815356873081,0.9969121325171141,0.9979260807642253
13,10500,0.9813511764558547,0.8613954745307082,0.9969397053247337,0.997960349469396
13,10750,0.9776176339998242,0.8277973653548223,0.9968768126287495,0.9979236615236899
13,10933,0.971539178065928,0.7946791348759311,0.9970234885331344,0.9980026069802932
14,11000,0.9772858501451129,0.8342386495294236,0.9968775791222332,0.9979212394289432
14,11250,0.9797541024486423,0.8427778469192636,0.9968436153543444,0.9978891295823141
14,11500,0.9759254266909605,0.816257575584122,0.9970034639448877,0.9979964331215684
14,11750,0.9707395962855766,0.8167970542011546,0.9968072296865638,0.9978732767575826
14,11774,0.9759646109910679,0.8302243327883384,0.996759055411229,0.9978508969878548
