8.548946380615234,0,190464
8.582982063293457,1,389632
8.535775184631348,2,565760
8.5313720703125,3,748544
8.54851245880127,4,944128
8.51375961303711,5,1127424
8.501289367675781,6,1315840
8.435210227966309,7,1490944
8.371535301208496,8,1667072
8.358241081237793,9,1862144
8.234258651733398,10,2049536
8.178596496582031,11,2236928
8.088174819946289,12,2417152
8.063275337219238,13,2606080
