epoch,auc,ap
1,0.494169953868999,0.00019143665484708705,0.9507660825171121,0.14044454659376554
2,0.5160778604256712,0.00018860649654019678,0.9616120790550353,0.14417554469962607
3,0.5335202859581205,0.00020776424301640204,0.9699196177793072,0.13259339947244184
4,0.5426292515022311,0.00022151983754918462,0.9747000979057523,0.13851604393705974
5,0.6246089279276044,0.0003033004642807596,0.9810055537839412,0.1629519280644951
6,0.6894609046775289,0.0003315691159168589,0.9815802181035327,0.19946197976797836
7,0.76723831131053,0.00038621355411342517,0.981221017910125,0.19230186872698882
8,0.7123761909516434,0.0003667642371875823,0.980033734965608,0.20629774185778232
9,0.681089447935926,0.00037833317024039325,0.980966059687888,0.21956882109107984
10,0.6766266624713422,0.00046573256243011215,0.9814384522527949,0.21450887344429462
11,0.734025703828499,0.0004442251903102217,0.9819206065849247,0.2200383016687809
12,0.70950106282831,0.00043835125193953447,0.9834587347246563,0.22924152294599195
13,0.750952772068123,0.0005307348472912775,0.9827274033318695,0.21301740752092535
14,0.7604545823411943,0.000495350504785287,0.9828233805674165,0.23452755886284507
15,0.7424335853876478,0.000565213695696317,0.9836533421897427,0.22937953211405415
16,0.7512593382979968,0.0005179130577189208,0.9818562162638687,0.20958652441597653
17,0.7208084904761385,0.0004895207796920418,0.9811603045350361,0.21066365825454894
18,0.7201445941184204,0.0005084594090599426,0.9816469319695996,0.217848091906718
19,0.729570472656841,0.000456055834952645,0.9811415634654174,0.220221426338237
20,0.7302469855808725,0.00047050265332527466,0.9811866103523582,0.2199749764593158
21,0.7372474614988096,0.0004780685055067181,0.9809200474914471,0.2119242273830829
22,0.7138501947326292,0.0004890982727960441,0.9803714253367604,0.22679224306548543
23,0.715084678231875,0.00046637159850466806,0.9807098230491684,0.21338128654223135
24,0.7547415091404832,0.0004929355871133266,0.9799071752225593,0.21302885738888536
25,0.76651962727396,0.0005259038665337666,0.9798877533303086,0.21431589991494743
26,0.7590926989495028,0.0004972234164719418,0.979804680401659,0.21333881055490528
27,0.7448742087096905,0.0004541116268161811,0.9796307562003037,0.2117764735973758
28,0.742487548635955,0.0004640294871250627,0.9796430357217984,0.2115014717211916
29,0.7307976536829939,0.0004835210956668824,0.9795360639451058,0.2104516994961072
30,0.7366002938417063,0.00047934580799803626,0.979287970324758,0.20394991966306927
31,0.7422829458271747,0.00047146479683555354,0.9790036743011948,0.2023743105658925
32,0.7354932847437732,0.00046697338036444304,0.9790162980836042,0.20622214988671514
