epoch,auc,ap,val_auc,val_ap
1,0.3813256669515567,0.00010879649857910134,0.9895556616647488,0.9595188929745793
2,0.312530458968874,0.00019743221894343276,0.9931198023694767,0.976746626491176
3,0.40276134856175533,4.317504034936702e-05,0.9940166261955168,0.9805459226932174
4,0.43610139145933324,0.00028106469387205815,0.9958205373709431,0.9854523452801063
5,0.3911058010699513,4.30785290583242e-05,0.996581332009115,0.9861718868080003
6,0.5312825756090839,0.0020601592103966283,0.9972760468057462,0.9921270941973366
7,0.43404139570992195,8.941426199967733e-05,0.9974410220351918,0.9927858581415973
8,0.5634643690233347,0.0017775641590654936,0.998354295353646,0.9954666946354496
9,0.5768738155878821,0.00020273234976622294,0.9980967436239885,0.9950149297787843
10,0.4423390462173777,0.0006729863865645464,0.9978586261868413,0.9954462294395933
11,0.5425246897903181,0.00029914109745202556,0.9984322670372523,0.9966729608490734
12,0.5645271107821884,0.0006943850638122372,0.9988134888891453,0.9971456537369967
13,0.5675440438660351,0.00011468262608441932,0.998697523414442,0.9970450018543916
14,0.6368003491697335,0.000864771506003502,0.9984860291242323,0.997016784371442
15,0.8477249498220311,0.002285586151293435,0.999022137283244,0.9974392886221926
16,0.8487082752086829,0.0004638159127841985,0.999327911016367,0.9980530486184591
17,0.7996463033125826,0.0011326747133478027,0.9993526136758732,0.9980091602798645
18,0.9006527792495607,0.0015939136283269295,0.9992171699246576,0.9981562589291174
19,0.8027688201322389,0.00047395314458463587,0.999075250036677,0.9977423334466233
20,0.8022359769445223,0.0010308659923300102,0.9992480240703637,0.9982861193211557
21,0.8614521864068151,0.0014064307949908734,0.9994783225958761,0.998487864416639
22,0.8488250636204274,0.0019203820565655797,0.9993487309478891,0.9982735703547576
23,0.8830875171196035,0.0033669771379757803,0.9992724720028184,0.9983302252394477
24,0.8853070155609808,0.0017266929622735425,0.9995226479467738,0.9987277360852155
25,0.878816669193236,0.00180214823403042,0.9995407071917964,0.9987540152011615
26,0.9238472008947701,0.003024026554249387,0.9996271665236448,0.998768421287469
27,0.9465552737130825,0.012360125714353767,0.9996213326653044,0.9987819231469875
28,0.9414405614136612,0.004632596076879276,0.9995401471818758,0.9986767999946446
29,0.9405856168961014,0.003262832454032208,0.9995903133401445,0.9987666687072316
30,0.9200051320190153,0.005399770347878682,0.9994618637025264,0.9985388559322731
31,0.9507116851377357,0.004608856045740467,0.9996162646502289,0.9987558726519278
32,0.9613283220877354,0.007132742329260193,0.9996864431996255,0.9988889218731394
