epoch,auc,ap,val_auc,val_ap
1,0.43173368330259015,0.0002107409422529442,0.9924361566090474,0.9754093568711937
2,0.35906812519894293,9.194044139178254e-05,0.9939300850548973,0.979695166723191
3,0.3123114113375759,0.00018958785874243817,0.9945398031667974,0.9812982657067344
4,0.31519668632649067,3.798049945516212e-05,0.9957358227054482,0.983057805460074
5,0.44594027446172124,0.00016519447810906505,0.9972250450368909,0.9924477488632222
6,0.3998179678385068,0.00015818990015465937,0.9976730234592005,0.99294587870986
7,0.43340253686726166,0.00015687321217464884,0.9980262241418419,0.9941594555496944
8,0.24088503238277453,4.770936173608028e-05,0.9978472541723262,0.9941988472522721
9,0.48440345208183827,9.770762509789816e-05,0.998331599625976,0.994606806396312
10,0.41277140080177566,4.3350845083949606e-05,0.9984758572909556,0.9958809885748527
11,0.5804142252043516,8.311662368810937e-05,0.9982306406029722,0.9949010274278451
12,0.6855410079095933,9.668648821791053e-05,0.9989776931858536,0.9972042273804428
13,0.5944849462688182,0.0002926469736281906,0.9986467374427443,0.9970485695946512
14,0.5085893125727651,7.837319510363705e-05,0.9988996041673686,0.9974857165986286
15,0.7736251664007873,0.0005594990364826059,0.9986722166254505,0.996671351980073
16,0.5350420785709205,0.000907913893285009,0.9984982703775721,0.9971896930128386
17,0.7224613278208094,0.0008980467987390864,0.9991864478900973,0.9975975463834552
18,0.672276504894224,0.0009196662108097468,0.9990951607768703,0.9978964049761172
19,0.8924680015073915,0.0025497847550170353,0.9992217136798919,0.9977108049040193
20,0.6874754822837428,0.000727713400687411,0.9991602401702226,0.9977840036861164
21,0.924909178125229,0.003023210289720381,0.9994322678824055,0.9984840225781095
22,0.8531926472457412,0.00653602788317146,0.9992846786318338,0.9981503875715203
23,0.784579515247004,0.0009304749355629134,0.9994226088657621,0.998411341438879
24,0.876264851539431,0.006474960175183514,0.9992956471222264,0.9981509865547321
25,0.905302866362921,0.0029811742220754106,0.999458574424093,0.9985424466952497
26,0.9131517907222282,0.009660756808444984,0.9995090445361325,0.9985860501610392
27,0.9432711671177605,0.011593225396996119,0.9994708086841977,0.9983754352874591
28,0.9560227488213936,0.007754073580092014,0.9995192835492632,0.9983320013876418
29,0.908941234923768,0.003208351344711077,0.9996257110259538,0.998769949262268
30,0.913207508290546,0.0054111365963804775,0.9995112579025014,0.9985862597249751
31,0.8377918564289196,0.0027401582243136574,0.9995293102279637,0.9986265331617911
32,0.9202079243579326,0.005418852521882051,0.9994638638091066,0.9985195618418835
