,auc,ap
0,0.9724798487330304,0.0656837534908812
1,0.9709256942553226,0.060378641974126485
2,0.9708849297722506,0.05631688465468719
3,0.9732589946112811,0.061929905698284715
4,0.9704667383048374,0.05793979803473783
5,0.9720639575442844,0.06241818982701235
6,0.9728884362348693,0.0629675976682109
7,0.9721858481425959,0.06998310926262462
8,0.971708058912304,0.06006994211831474
9,0.9721888372963107,0.06934407002778685
